id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf,twitter,name__de,name__es,name__fr,name__hi,name__id,name__io,name__ja,name__jv,name__ko,name__ms,name__oc,name__pt,name__ru,name__sv,name__th,name__zh,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__ca,name__ta,name__it,name__uk,name__nb,name__da,name__nn,name__nl,wikipedia__de,wikipedia__es,wikipedia__fr,wikipedia__hi,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ms,wikipedia__oc,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__uk,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ml,name__vi,name__sh,name__bcl,name__ar,name__tr,name__fi,name__fa,name__tl,name__min,name__az,name__bn,wikipedia__ar,wikipedia__az,wikipedia__bcl,wikipedia__bn,wikipedia__commons,wikipedia__da,wikipedia__fa,wikipedia__fi,wikipedia__min,wikipedia__ml,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__tl,wikipedia__tr,wikipedia__vi,wikipedia__nl,name__cs,name__sk,wikipedia__simple,name__sco,wikipedia__enwikiquote,wikipedia__sco,name__yo,name__et,name__el,name__yue,name__my,name__wuu,name__lt,name__eo,name__ckb,name__lv,name__la,name__hak,wikipedia__ckb,wikipedia__cs,wikipedia__el,wikipedia__enwikinews,wikipedia__eo,wikipedia__eowikinews,wikipedia__et,wikipedia__hak,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__my,wikipedia__thwikiquote,wikipedia__wuu,wikipedia__yo,wikipedia__zh_yue,wikipedia__ca,name__mr,name__kn,name__pa,name__ur,name__ne,wikipedia__kn,wikipedia__mr,wikipedia__ne,wikipedia__pa,wikipedia__ur,name__nds,name__vmf,name__eu,name__war,name__kk,name__qu,wikipedia__eu,wikipedia__kk,wikipedia__nnwikiquote,wikipedia__plwikiquote,wikipedia__qu,wikipedia__war,name__lmo,identifier__imdb,name__hu,name__gl,wikipedia__gl,wikipedia__hu,name__ka,wikipedia__ka,name__zh_my,name__nan,name__so,name__sa,name__is,name__mk,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__bs,name__sr,name__mg,name__ace,name__new,name__ba,wikipedia__ace,wikipedia__arwikiquote,wikipedia__ba,wikipedia__bswikiquote,wikipedia__dewikiquote,wikipedia__is,wikipedia__itwikiquote,wikipedia__mg,wikipedia__mk,wikipedia__new,wikipedia__sa,wikipedia__so,wikipedia__sr,wikipedia__trwikiquote,wikipedia__zh_min_nan,name__ky,wikipedia__ky,name__hr,wikipedia__hr,name__zh_mo
mahathir_mohamad,Mahathir Mohamad,Kedah,"Kubang Pasu, Kedah",P004-4,http://en.wikipedia.org/wiki/Mahathir_Mohamad,Mahathir Mohamad,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,Mahathir Mohamad,https://upload.wikimedia.org/wikipedia/commons/c/c0/Mahathir_Mohamad_addressing_the_United_Nations_General_Assembly_(September_25_2003).jpg,male,,98026483,118930060,n81054017,092036813,1925-07-10,,/m/01lydh,,,,,,5ef869f6-d103-4aa0-a0f6-575017e10696,,,,,,,,,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahathir ibn Mohamad,महाथिर मोहमद,Mahathir Mohamad,,マハティール・ビン・モハマド,Mahathir Mohammad,마하티르 빈 모하마드,Mahathir bin Mohamad,,Mahathir bin Mohamad,Махатхир Мохамад,Mahathir bin Mohamad,มหาเธร์ โมฮัมหมัด,马哈迪·莫哈末,,,,,Mahathir bin Mohamad,மஹாதிர் பின் முகமது,Mahathir Mohamad,Мохамад Махатхір,Mahathir bin Mohamad,Mahathir bin Mohamad,,Mahathir Mohammed,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahathir ibn Mohamad,महाथिर मोहमद,Mahathir Mohamad,,Mahathir Mohamad,マハティール・ビン・モハマド,Mahathir Mohammad,마하티르 빈 모하마드,Mahathir bin Mohamad,,Mahathir bin Mohamad,Махатхир Мохамад,Mahathir bin Mohamad,மகாதீர் பின் முகமது,มหาเธร์ โมฮัมหมัด,Мохамад Махатхір,马哈迪·莫哈末,马哈迪·莫哈末,馬哈迪·莫哈末,馬哈蒂爾·穆罕默德,马哈蒂尔·穆罕默德,马哈迪·莫哈末,馬哈地·穆罕默德,Mahathir bin Mohamad,മഹാതീർ മുഹമ്മദ്,Mahathir bin Mohamad,Mahatir Mohammad,,مهاتير محمد,Mahathir bin Mohamad,Mahathir Mohamad,مهاتیر محمد,Mahathir bin Mohamad,,,মাহাথির বিন মোহাম্মদ,مهاتير محمد,,,মাহাথির বিন মোহাম্মদ,,Mahathir bin Mohamad,ماهاتیر محمد,Mahathir Mohamad,,മഹാതീർ മുഹമ്മദ്,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahatir Mohammad,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahathir Mohammed,,,Mahathir Mohamad,Mahathir Mohamad,Mahathir bin Mohamad,Mahathir Mohamad,,,,馬哈蒂爾,မဟာသီယာ မိုဟာမက်ဒ်,,,Mahathir bin Mohamad,مه‌هاتهیر محه‌مه‌د,,Mahathir Mohamad,,ماھاتیر محەممەد,,,,Mahathir bin Mohamad,,,,Mahathir Mohamad,,,မဟာသီယာ မိုဟာမက်ဒ်,,,,馬哈蒂爾,Mahathir bin Mohamad,महातिर मोहम्मद,,,مہاتیر محمد,महाथीर मोहम्मद,,महातिर मोहम्मद,महाथीर मोहम्मद,,مہاتیر محمد,,,Mahathir bin Mohamad,Mahathir bin Mohamad,Махатхир бин Мохамад,Mahathir bin Mohamad,Mahathir bin Mohamad,Махатхир бин Мохамад,,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahathir bin Mohamad,,,,,,,,,,Mahathir bin Mohamad,Mahathir Bin Maxamed,महाथिर मोहमद,Mahathir bin Mohamad,Махатир Мохамад,ماحاتحىير بىين موحاماد,ماحاتحىير بىين موحاماد,Maxatxïr bïn Moxamad,Махатхир бин Мохамад,Махатхир бин Мохамад,Maxatxïr bïn Moxamad,Mahathir bin Mohamad,Махатир Мохамад,Mahathir Mohamad,Mahathir Muhammad,महाथिर मोहमद,Мәхәтхир Мөхәмәт,Mahathir Muhammad,مهاتير محمد,Мәхәтхир Мөхәмәт,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahathir bin Mohamad,Mahathir Mohamad,Mahathir Mohamad,Махатир Мохамад,महाथिर मोहमद,महाथिर मोहमद,Mahathir Bin Maxamed,Махатир Мохамад,Mahathir bin Mohamad,Mahathir bin Mohamad,,,,,
ahmad_shukri_abd._shukor,Ahmad Shukri Abd. Shukor,Kedah,"Padang Terap, Kedah",P005-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
senu_abdul_rahman,Senu Abdul Rahman,Kedah,"Kuala Kedah, Kedah",P006-4,http://en.wikipedia.org/wiki/Senu_Abdul_Rahman,Senu Abdul Rahman,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,Senu Abdul Rahman,,male,,72529680,,,,1919-01-01,1995-01-01,,,,,,,,,,,,,,,,Senu Abdul Rahman,,Senu Abdul Rahman,,,,,,,,,,,,,,,,,,,,Senu Abdul Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oo_gin_sun,Oo Gin Sun,Kedah,"Alor Setar, Kedah",P007-4,,,MCA,Malaysian Chinese Association,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abu_bakar_umar,Abu Bakar Umar,Kedah,"Kota Setar, Kedah",P008-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yusof_rawa,Yusof Rawa,Kedah,"Ulu Muda, Kedah",P009-4,http://en.wikipedia.org/wiki/Yusof_Rawa,Yusof Rawa,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,Yusof Rawa,,male,,1728268,,,,,2000-04-27,,Yusuf,,,,,,,,,,,,,,Yusof Rawa,,Yusuf Rawa,,Yusuf Rawa,,,,유소프 라와,Yusuf Rawa,,,,Yusuf Rawa,,,,,,,,,,,Yusuf Rawa,Yusuf Rawa,Yusuf Rawa,,,,,,Yusuf Rawa,,,,,유소프 라와,Yusuf Rawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shafie_abdullah,Shafie Abdullah,Kedah,"Baling, Kedah",P010-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanusi_junid,Sanusi Junid,Kedah,"Jerai, Kedah",P011-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khir_johari,Khir Johari,Kedah,"Kuala Muda, Kedah",P012-4,http://en.wikipedia.org/wiki/Khir_Johari,Khir Johari,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,Khir Johari,,male,,,,,,1923-01-29,2006-11-19,,Mohamed,,,,,,,,,,,,,,Mohd Khir Johari,Khir Johari,Khir Johari,,,,,,,Mohamed Khir Johari,,,,Mohamed Khir Johari,,,,,,,,,,,Mohamed Khir Johari,Mohamed Khir Johari,Mohamed Khir Johari,,Mohd Khir Johari,,,,,,,,,,Mohamed Khir Johari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wan_zainab_m._a._bakar,Wan Zainab M. A. Bakar,Kedah,"Sungei Patani, Kedah",P013-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lim_kiam_hoon,Lim Kiam Hoon,Kedah,"Padang Serai, Kedah",P014-4,,,MCA,Malaysian Chinese Association,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azahari_md._taib,Azahari Md. Taib,Kedah,"Kulim-Bandar Bahru, Kedah",P015-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tengku_noor_asiah_tengku_ahmad,Tengku Noor Asiah Tengku Ahmad,Kelantan,"Tumpat, Kelantan",P016-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nik_abdul_aziz_nik_mat,Nik Abdul Aziz Nik Mat,Kelantan,"Pengkalan Chepa, Kelantan",P017-4,http://en.wikipedia.org/wiki/Nik_Abdul_Aziz_Nik_Mat,Nik Abdul Aziz Nik Mat,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,Nik Abdul Aziz Nik Mat,https://upload.wikimedia.org/wikipedia/commons/9/90/Nik_Aziz_Kelantan.jpg,male,0000 0001 0822 8956,6092102,132354276,n80031623,,1931-01-10,2015-02-12,/m/03hwpy,Nik,108455890,,,,,41699164,,,,,,,,Nik Abdul Aziz Nik Mat,Nik Abdul Aziz Nik Mat,Nik Abdul Aziz Nik Mat,,Nik Abdul Aziz Nik Mat,,,,닉 압둘 아지즈 빈 닉 맛,Nik Abdul Aziz bin Nik Mat,,Nik Abdul Aziz Nik Mat,,,นิอับดุลอาซิซ บินนิมัต,聂阿兹聂末,,,,,Nik Abdul Aziz Nik Mat,நிக் அப்துல் அஜிஸ் நிக் மாட்,Nik Abdul Aziz Nik Mat,,,,,Nik Abdul Aziz Nik Mat,,Nik Abdul Aziz Nik Mat,Nik Abdul Aziz Nik Mat,,Nik Abdul Aziz Nik Mat,,Nik Abdul Aziz Nik Mat,,,닉 압둘 아지즈 빈 닉 맛,Nik Abdul Aziz bin Nik Mat,,Nik Abdul Aziz Nik Mat,,,நிக் அப்துல் அசிஸ் நிக் மாட்,นิอับดุลอาซิซ บินนิมัต,,聂阿兹,,,,,,,,,,,,نيك عبد العزيز نيك مات,,,,,,,,نيك عبد العزيز نيك مات,,,,Category:Nik Abdul Aziz Nik Mat,,,,,,,,,,,,,,,Nik Abdul Aziz Nik Mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nik Abdul Aziz Nik Mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tengku_zaid_tengku_ahmad,Tengku Zaid Tengku Ahmad,Kelantan,"Pasir Mas, Kelantan",P018-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tengku_ahmad_rithauddeen_tengku_ismail,Tengku Ahmad Rithauddeen Tengku Ismail,Kelantan,"Kota Bharu, Kelantan",P019-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mohd._zain_abdullah,Mohd. Zain Abdullah,Kelantan,"Bachok, Kelantan",P020-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zakaria_ismail,Zakaria Ismail,Kelantan,"Rantau Panjang, Kelantan",P021-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asri_muda,Mohamad Asri Muda,Kelantan,"Nilam Puri, Kelantan",P022-4,http://en.wikipedia.org/wiki/Asri_Muda,Asri Muda,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,Asri Muda,,male,,118200425,,,,1923-10-10,1992-08-28,,Mohamad,,,,,,,,,,,,,,Mohamad Muda Asri,Asri Muda,Asri Muda,,Mohd Asri bin Haji Muda,,,,,Mohd Asri bin Haji Muda,,,,,,,,,,,,,,,,,,Asri Muda,Mohamad Muda Asri,,,,Mohd Asri bin Haji Muda,,,,,,Mohd Asri bin Haji Muda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mohamed_yaacob,Mohamed Yaacob,Kelantan,"Tanah Merah, Kelantan",P023-4,http://en.wikipedia.org/wiki/Mohamed_Yaacob,Mohamed Yaacob,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,Mohamed Yaacob,,male,,,,,,1926-01-03,2009-09-08,,Mohamed,,,,,,,,,,,,,,Mohamed Yaacob,,Mohamed Yaacob,,Mohamed Yaacob,,,,,Mohamed Yaacob,,,,Mohamed Yaacob,,,,,,,,,,,Mohamed Yaacob,Mohamed Yaacob,Mohamed Yaacob,,,,,,Mohamed Yaacob,,,,,,Mohamed Yaacob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdullah_ahmad,Abdullah Ahmad,Kelantan,"Machang, Kelantan",P024-4,http://en.wikipedia.org/wiki/Abdullah_Ahmad,Abdullah Ahmad,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,Abdullah Ahmad,,male,,263737328,,,,1937-07-04,,,Abdullah,,,,,,,,,,,,,,Abdullah Ahmad,Abdullah Ahmad,Abdullah Ahmad,,,,,,,Abdullah Ahmad,,,,Abdullah Ahmad,,,,,,,,,,,Abdullah Ahmad,Abdullah Ahmad,Abdullah Ahmad,Abdullah Ahmad,,,,,,,,,,,Abdullah Ahmad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wan_sulaiman_ibrahim,Wan Sulaiman Ibrahim,Kelantan,"Pasir Puteh, Kelantan",P025-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mohd._zahari_awang,Mohd. Zahari Awang,Kelantan,"Kuala Krai, Kelantan",P026-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tengku_razaleigh_hamzah,Tengku Razaleigh Hamzah,Kelantan,"Ulu Kelantan, Kelantan",P027-4,http://en.wikipedia.org/wiki/Tengku_Razaleigh_Hamzah,Tengku Razaleigh Hamzah,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,Tengku Razaleigh Hamzah,,male,,25979961,,,,1937-04-13,,,,,,,,,,,,,,,,,Tengku Razaleigh Hamzah,Tengku Razaleigh Hamzah,Tengku Razaleigh Hamzah,,Tengku Razaleigh Hamzah,,,,,Tengku Razaleigh bin Tengku Mohd Hamzah,,,,,,东姑拉沙里,,,,,,,,,,,,,,,,,Tengku Razaleigh Hamzah,,,,,,Tengku Razaleigh bin Tengku Mohd Hamzah,,,,,,,,东姑拉沙里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zakaria_abdul_rahman,Zakaria Abdul Rahman,Trengganu,"Besut, Trengganu",P028-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lukman_abdul_kadir,Lukman Abdul Kadir,Trengganu,"Ulu Nerus, Trengganu",P029-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
engku_muhsein_engku_abdul_kadir,Engku Muhsein Engku Abdul Kadir,Trengganu,"Ulu Trengganu, Trengganu",P030-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nik_hassan_abdul_rahman,Nik Hassan Abdul Rahman,Trengganu,"Kuala Nerus, Trengganu",P031-4,,,UMNO,United Malays National Organisation,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mustafa_ali,Mustafa Ali,Trengganu,"Kuala Trengganu, Trengganu",P032-4,http://en.wikipedia.org/wiki/Mustafa_Ali,Mustafa Ali,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_wahab_yunus,Abdul Wahab Yunus,Trengganu,"Dungun, Trengganu",P033-4,,,PAS,Pan-Malaysian Islamic Party,4,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
