id,given_name,family_name,birth_date,gender,area,area_id,group,group_id,term,source
EIS,Einar,Steensnæs,1942-03-10,male,Rogaland,Ro,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ELN,Elisabeth Røbekk,Nørve,1951-03-29,female,Møre og Romsdal,MR,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ELSK,Elsa,Skarbøvik,1948-11-03,female,Vestfold,Ve,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ES,Erna,Solberg,1961-02-24,female,Hordaland,Ho,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ESF,Eirin,Faldet,1944-01-05,female,Hedmark,He,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ESO,Eli Sollied,Øveraas,1949-08-15,female,Møre og Romsdal,MR,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
EVNI,Eva M.,Nielsen,1950-03-07,female,Finnmark,Fi,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
FKM,Finn Kristian,Marthinsen,1946-01-17,male,Buskerud,Bu,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
FMV,Finn Martin,Vallersnes,1945-12-27,male,Rogaland,Ro,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
GEHN,Geir-Ketil,Hansen,1956-03-13,male,Nordland,No,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
GHA,Gunnar,Halvorsen,1945-07-24,male,Aust-Agder,AA,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
GJH,Gjermund,Hagesæter,1960-12-12,male,Hordaland,Ho,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
GKG,Gunn Karin,Gjul,1967-07-26,female,Sør-Trøndelag,ST,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
GO,Gunhild,Øyangen,1947-10-31,female,Sør-Trøndelag,ST,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
GRF,Grethe,Fossli,1954-12-21,female,Akershus,Ak,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
GUO,Gunn,Olsen,1952-09-18,female,Telemark,Te,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HBL,Haakon,Blankenborg,1955-04-08,male,Oppland,Op,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HEH,Heikki Eidsvoll,Holmås,1972-06-28,male,Oslo,Os,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HEIS,Heidi,Sørensen,1970-02-14,female,Oslo,Os,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HGR,Heidi Grande,Røys,1967-05-06,female,Sogn og Fjordane,SF,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HHL,Hallgeir H.,Langeland,1955-11-14,male,Rogaland,Ro,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HKH,Hans Kristian,Hogsnes,1954-10-17,male,Vestfold,Ve,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HLA,Heidi,Larssen,1951-11-08,female,Oslo,Os,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HMS,Hill-Marta,Solberg,1951-11-12,female,Nordland,No,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HR,Henrik,Rød,1975-09-14,male,Østfold,Øs,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
HTN,Harald T.,Nesvik,1966-05-04,male,Møre og Romsdal,MR,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
IMT,Inga Marte,Thorkildsen,1976-07-02,female,Vestfold,Ve,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
INGL,Ingmar,Ljones,1943-12-03,male,Hordaland,Ho,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
INGR,Inge,Ryan,1956-08-15,male,Nord-Trøndelag,NT,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
INGS,Ingebrigt S.,Sørfonn,1950-05-27,male,Hordaland,Ho,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
INL,Inge,Lønning,1938-02-20,male,Oslo,Os,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
INVM,Ingvild Vaggen,Malvik,1971-04-03,female,Sør-Trøndelag,ST,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ISC,Ingjerd,Schou,1955-01-20,female,Østfold,Øs,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ISE,Inger S.,Enger,1948-07-06,female,Oppland,Op,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
IVK,Ivar,Kristiansen,1956-02-18,male,Nordland,No,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
IVO,Ivar,Østberg,1942-11-15,male,Troms,Tr,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JAE,Jan Arild,Ellingsen,1958-10-09,male,Nordland,No,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JAOO,Jan Olav,Olsen,1950-09-29,male,Aust-Agder,AA,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JES,Jens,Stoltenberg,1959-03-16,male,Oslo,Os,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JIA,John I.,Alvheim,1930-05-21,male,Telemark,Te,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JK,Jørgen,Kosmo,1947-12-05,male,Vestfold,Ve,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JL,Jon,Lilletun,1945-10-23,male,Vest-Agder,VA,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JP,Jan,Petersen,1946-06-11,male,Akershus,Ak,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JR,Jorunn,Ringstad,1943-09-03,female,Sogn og Fjordane,SF,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JS,Jan,Simonsen,1953-03-03,male,Rogaland,Ro,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JSA,Jan,Sahl,1950-04-20,male,Nordland,No,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JTS,Jan Tore,Sanner,1965-05-06,male,Akershus,Ak,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
JULC,Julie,Christiansen,1968-03-19,female,Akershus,Ak,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KBO,Karita,Bekkemellem,1965-01-15,female,Møre og Romsdal,MR,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KE,Kjell,Engebretsen,1941-04-29,male,Akershus,Ak,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KES,Kenneth,Svendsen,1954-08-02,male,Nordland,No,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KHA,Kristin,Halvorsen,1960-09-02,female,Oslo,Os,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KJEB,Kjetil,Bjørklund,1967-03-18,male,Oppland,Op,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KKD,Kristin Krohn,Devold,1961-08-12,female,Oslo,Os,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KLH,Kari Lise,Holmberg,1951-09-07,female,Telemark,Te,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KMB,Kjell Magne,Bondevik,1947-09-03,male,Møre og Romsdal,MR,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KNUS,Knut,Storberget,1964-10-06,male,Hedmark,He,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KSP,Karl Eirik,Schjøtt-Pedersen,1959-10-03,male,Finnmark,Fi,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KSW,Karin S.,Woldseth,1954-08-09,female,Hordaland,Ho,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
KAAN,Karin,Andersen,1952-12-16,female,Hedmark,He,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
LEJ,Lena,Jensen,1973-01-29,female,Troms,Tr,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
LFO,Leif Frode,Onarheim,1934-08-23,male,Akershus,Ak,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
LLU,Leif,Lund,1942-09-24,male,Hordaland,Ho,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
LOSO,Lodve,Solholm,1949-03-14,male,Møre og Romsdal,MR,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
LR,Lars,Rise,1955-03-18,male,Oslo,Os,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
LS,Lars,Sponheim,1957-05-23,male,Hordaland,Ho,Venstre,V,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MAGA,Magne,Aarøen,1944-04-28,male,Sogn og Fjordane,SF,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MARE,Martin,Engeset,1964-07-20,male,Østfold,Øs,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MEH,May,Hansen,1953-05-08,female,Østfold,Øs,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MHG,May-Helen Molvær,Grimstad,1968-01-31,female,Møre og Romsdal,MR,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MICM,Michael,Momyr,1956-08-08,male,Sør-Trøndelag,ST,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ML,Morten,Lund,1945-01-06,male,Sør-Trøndelag,ST,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MLB,Magnar Lund,Bergo,1949-02-27,male,Buskerud,Bu,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MMK,Magnhild Meltveit,Kleppa,1948-11-12,female,Rogaland,Ro,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MN,Marit,Nybakk,1947-02-14,female,Oslo,Os,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MORH,Morten,Høglund,1965-07-16,male,Akershus,Ak,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
MAA,Marit,Arnstad,1962-05-04,female,Nord-Trøndelag,NT,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OA,Olav,Akselsen,1965-08-28,male,Hordaland,Ho,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OAS,Oddbjørg Ausdal,Starrfelt,1948-07-22,female,Rogaland,Ro,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ODDØ,Odd Einar,Dørum,1943-10-12,male,Oslo,Os,Venstre,V,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ODG,Ola D.,Gløtvold,1949-06-01,male,Hedmark,He,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OH,Odd,Holten,1940-08-28,male,Østfold,Øs,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OHE,Øystein,Hedstrøm,1946-08-07,male,Østfold,Øs,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OKD,Øystein,Djupedal,1960-05-05,male,Sør-Trøndelag,ST,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OLET,Olemic,Thommessen,1956-04-18,male,Oppland,Op,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OLGB,Olav Gunnar,Ballo,1956-10-22,male,Finnmark,Fi,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ON,Oddvard,Nilsen,1940-06-24,male,Hordaland,Ho,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
ORE,Odd Roger,Enoksen,1954-09-25,male,Nordland,No,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OTL,Ola T.,Lånke,1948-03-18,male,Sør-Trøndelag,ST,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OVA,Øyvind,Vaksdal,1955-10-19,male,Rogaland,Ro,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
OYK,Øyvind,Korsberg,1960-01-31,male,Troms,Tr,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
PB,Per Roar,Bredvold,1957-03-05,male,Hedmark,He,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
PEM,Per Erik,Monsen,1946-04-18,male,Vestfold,Ve,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
PEOW,Per Ove,Width,1939-03-27,male,Vestfold,Ve,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
PES,Per,Sandberg,1960-02-06,male,Nord-Trøndelag,NT,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
PETL,Petter,Løvik,1949-07-11,male,Møre og Romsdal,MR,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
PKF,Per-Kristian,Foss,1950-07-19,male,Oslo,Os,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
RF,Ranveig,Frøiland,1945-09-15,female,Hordaland,Ho,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
RHRE,Rolf,Reikvam,1948-03-12,male,Akershus,Ak,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
RRO,Raymond,Robertsen,1974-09-12,male,Finnmark,Fi,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
RS,Reidar,Sandal,1949-03-24,male,Sogn og Fjordane,SF,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
RSK,Rune J.,Skjælaaen,1954-01-23,male,Hordaland,Ho,Senterpartiet,Sp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
RTK,Rolf Terje,Klungland,1963-07-06,male,Vest-Agder,VA,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
RUI,Anne Helen,Rui,1950-10-14,female,Vestfold,Ve,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SAF,Svein,Flåtten,1944-10-14,male,Vestfold,Ve,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SAR,Siri Hall,Arnøy,1978-11-28,female,Akershus,Ak,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SEBA,Steinar,Bastesen,1945-03-26,male,Nordland,No,Kystpartiet,Kp,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SEN,Sigrun,Eng,1951-06-05,female,Buskerud,Bu,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SFV,Søren Fredrik,Voie,1949-03-20,male,Nordland,No,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SIM,Sigbjørn,Molvik,1950-09-04,male,Telemark,Te,Sosialistisk Venstreparti,SV,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SIO,Signe,Øye,1945-06-02,female,Østfold,Øs,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SIVJ,Siv,Jensen,1969-06-01,female,Oslo,Os,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SKB,Sylvia,Brustad,1966-12-19,female,Hedmark,He,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SKO,Synnøve,Konglevoll,1972-06-16,female,Troms,Tr,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SME,Siri A.,Meling,1963-02-08,female,Rogaland,Ro,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SOH,Sigvald Oppebøen,Hansen,1950-09-21,male,Telemark,Te,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SONS,Sonja Irene,Sjøli,1949-06-06,female,Akershus,Ak,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SRH,Svein Roald,Hansen,1949-08-20,male,Østfold,Øs,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
SVH,Sverre J.,Hoddevik,1946-06-10,male,Sogn og Fjordane,SF,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TAN,Thore A.,Nistad,1949-05-23,male,Oppland,Op,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TAS,Tor-Arne,Strøm,1952-05-06,male,Nordland,No,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TG,Trond,Giske,1966-11-07,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
THA,Torbjørn,Hansen,1972-08-13,male,Hordaland,Ho,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TJ,Thorbjørn,Jagland,1950-11-05,male,Buskerud,Bu,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TOA,Torbjørn,Andersen,1957-01-05,male,Aust-Agder,AA,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TON,Tore,Nordtun,1949-09-30,male,Rogaland,Ro,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TP,Torny,Pedersen,1946-02-18,female,Nordland,No,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TR,Torstein,Rudihagen,1951-08-14,male,Oppland,Op,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
TROH,Trond,Helleland,1962-07-10,male,Buskerud,Bu,Høyre,H,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005
