id,name,sort_name,given_name,family_name,area,council,party,faction,image,term,source,birth_date,gender,council_id,start_date,end_date
823,Pascale Bruderer Wyss,"Bruderer Wyss, Pascale",Pascale,Bruderer Wyss,AG,NR,S,S,,48,,1977-07-28,female,1,2010-11-29,
307,Toni Brunner,"Brunner, Toni",Toni,Brunner,SG,NR,V,V,,48,,1974-08-23,male,1,,
1144,Martine Brunschwig Graf,"Brunschwig Graf, Martine",Martine,Brunschwig Graf,GE,NR,RL,RL,,48,,1950-03-16,female,1,2008-11-22,
4025,Roland Rino Büchel,"Büchel, Roland Rino",Roland Rino,Büchel,SG,NR,V,V,,48,,1965-10-08,male,1,2010-03-01,
1104,Jakob Büchler,"Büchler, Jakob",Jakob,Büchler,SG,NR,CEg,CEg,,48,,1952-05-29,male,1,,
453,André Bugnon,"Bugnon, André",André,Bugnon,VD,NR,V,V,,48,,1947-09-13,male,1,2008-12-01,
3830,Marina Carobbio Guscetti,"Carobbio Guscetti, Marina",Marina,Carobbio Guscetti,TI,NR,S,S,,48,,1966-06-12,female,1,,
3828,Ignazio Cassis,"Cassis, Ignazio",Ignazio,Cassis,TI,NR,RL,RL,,48,,1961-04-13,male,1,2008-11-22,
1143,Sep Cathomas,"Cathomas, Sep",Sep,Cathomas,GR,NR,CEg,CEg,,48,,1945-04-02,male,1,,
3873,Tarzisius Caviezel,"Caviezel, Tarzisius",Tarzisius,Caviezel,GR,NR,RL,RL,,48,,1954-08-18,male,1,2008-11-22,
455,Maurice Chevrier,"Chevrier, Maurice",Maurice,Chevrier,VS,NR,CEg,CEg,,48,,1961-03-28,male,1,,2010-02-28
4007,Max Chopard-Acklin,"Chopard-Acklin, Max",Max,Chopard-Acklin,AG,NR,S,S,,48,,1966-08-30,male,1,2009-03-02,
1152,André Daguet,"Daguet, André",André,Daguet,BE,NR,S,S,,48,,1947-06-01,male,1,,2011-05-29
1133,Christophe Darbellay,"Darbellay, Christophe",Christophe,Darbellay,VS,NR,CEg,CEg,,48,,1971-03-07,male,1,,
1124,Dominique de Buman,"de Buman, Dominique",Dominique,de Buman,FR,NR,CEg,CEg,,48,,1956-04-28,male,1,,
61,Verena Diener Lenz,"Diener Lenz, Verena",Verena,Diener Lenz,ZH,NR,CEg,CEg,,48,,1949-03-27,female,1,,2007-12-05
797,Walter Donzé,"Donzé, Walter",Walter,Donzé,BE,NR,CEg,CEg,,48,,1946-05-05,male,1,,2010-09-12
460,Jean Henri Dunant,"Dunant, Jean Henri",Jean Henri,Dunant,BS,NR,V,V,,48,,1934-11-12,male,1,,2010-11-06
3874,Esther Egger-Wyss,"Egger-Wyss, Esther",Esther,Egger-Wyss,AG,NR,CEg,CEg,,48,,1952-10-02,female,1,,
3875,Corina Eichenberger-Walther,"Eichenberger-Walther, Corina",Corina,Eichenberger-Walther,AG,NR,RL,RL,,48,,1954-10-14,female,1,2008-11-22,
318,Edi Engelberger,"Engelberger, Edi",Edi,Engelberger,NW,NR,RL,RL,,48,,1940-01-26,male,1,2008-11-22,
3876,Yvette Estermann,"Estermann, Yvette",Yvette,Estermann,LU,NR,V,V,,48,,1967-02-26,female,1,,
76,Hugo Fasel,"Fasel, Hugo",Hugo,Fasel,FR,NR,G,G,,48,,1955-10-04,male,1,,2008-11-30
395,Hildegard Fässler-Osterwalder,"Fässler-Osterwalder, Hildegard",Hildegard,Fässler-Osterwalder,SG,NR,S,S,,48,,1951-06-22,female,1,,
463,Charles Favre,"Favre, Charles",Charles,Favre,VD,NR,RL,RL,,48,,1957-08-18,male,1,2008-11-22,
3922,Laurent Favre,"Favre, Laurent",Laurent,Favre,NE,NR,RL,RL,,48,,1972-10-14,male,1,2008-11-22,
319,Hans Fehr,"Fehr, Hans",Hans,Fehr,ZH,NR,V,V,,48,,1947-01-14,male,1,,
464,Hans-Jürg Fehr,"Fehr, Hans-Jürg",Hans-Jürg,Fehr,SH,NR,S,S,,48,,1948-08-07,male,1,,
405,Jacqueline Fehr,"Fehr, Jacqueline",Jacqueline,Fehr,ZH,NR,S,S,,48,,1963-06-01,female,1,,
465,Mario Fehr,"Fehr, Mario",Mario,Fehr,ZH,NR,S,S,,48,,1958-09-13,male,1,,
3877,Doris Fiala,"Fiala, Doris",Doris,Fiala,ZH,NR,RL,RL,,48,,1957-01-29,female,1,2008-11-22,
4041,Peter Flück,"Flück, Peter",Peter,Flück,BE,NR,RL,RL,,48,,1957-04-21,male,1,2010-11-29,
3878,Sylvia Flückiger-Bäni,"Flückiger-Bäni, Sylvia",Sylvia,Flückiger-Bäni,AG,NR,V,V,,48,,1952-06-01,female,1,,
1122,Kurt Fluri,"Fluri, Kurt",Kurt,Fluri,SO,NR,RL,RL,,48,,1955-08-19,male,1,2008-11-22,
321,Peter Föhn,"Föhn, Peter",Peter,Föhn,SZ,NR,V,V,,48,,1952-12-11,male,1,,
3879,Olivier Français,"Français, Olivier",Olivier,Français,VD,NR,RL,RL,,48,,1955-10-01,male,1,2008-11-22,
4042,Sebastian Frehner,"Frehner, Sebastian",Sebastian,Frehner,BS,NR,V,V,,48,,1973-09-02,male,1,2010-11-29,
1127,Oskar Freysinger,"Freysinger, Oskar",Oskar,Freysinger,VS,NR,V,V,,48,,1960-06-12,male,1,,
1155,Therese Frösch,"Frösch, Therese",Therese,Frösch,BE,NR,G,G,,48,,1951-06-22,female,1,2009-05-01,
4047,Thomas Fuchs,"Fuchs, Thomas",Thomas,Fuchs,BE,NR,V,V,,48,,1966-06-18,male,1,2011-05-30,
1294,Lieni Füglistaller,"Füglistaller, Lieni",Lieni,Füglistaller,AG,NR,V,V,,48,,1951-12-31,male,1,,
273,Brigitta M. Gadient,"Gadient, Brigitta M.",Brigitta M.,Gadient,GR,NR,BD,BD,,48,,1960-03-14,female,1,2011-09-23,
1125,Chantal Galladé,"Galladé, Chantal",Chantal,Galladé,ZH,NR,S,S,,48,,1972-12-17,female,1,,
3880,Andrea Martina Geissbühler,"Geissbühler, Andrea Martina",Andrea Martina,Geissbühler,BE,NR,V,V,,48,,1976-08-03,female,1,,
407,Ruth Genner,"Genner, Ruth",Ruth,Genner,ZH,NR,G,G,,48,,1956-01-13,female,1,,2008-09-07
1117,Jean-René Germanier,"Germanier, Jean-René",Jean-René,Germanier,VS,NR*,RL,RL,,48,,1958-12-18,male,1,2010-11-29,
91,Ulrich Giezendanner,"Giezendanner, Ulrich",Ulrich,Giezendanner,AG,NR,V,V,,48,,1953-10-31,male,1,,
3881,Yvonne Gilli,"Gilli, Yvonne",Yvonne,Gilli,SG,NR,G,G,,48,,1957-03-07,female,1,,
3882,Bastien Girod,"Girod, Bastien",Bastien,Girod,ZH,NR,G,G,,48,,1980-12-21,male,1,,
1337,Ida Glanzmann-Hunkeler,"Glanzmann-Hunkeler, Ida",Ida,Glanzmann-Hunkeler,LU,NR,CEg,CEg,,48,,1958-09-29,female,1,,
3883,Alice Glauser-Zufferey,"Glauser-Zufferey, Alice",Alice,Glauser-Zufferey,VD,NR,V,V,,48,,1954-10-18,female,1,,
470,Walter Glur,"Glur, Walter",Walter,Glur,AG,NR,V,V,,48,,1943-04-11,male,1,,
4024,Norman Gobbi,"Gobbi, Norman",Norman,Gobbi,TI,NR,V,V,,48,,1977-03-23,male,1,2010-03-01,2011-04-14
94,Christine Goll,"Goll, Christine",Christine,Goll,ZH,NR,S,S,,48,,1956-12-10,female,1,,
3884,Jean-Pierre Graber,"Graber, Jean-Pierre",Jean-Pierre,Graber,BE,NR,V,V,,48,,1946-07-08,male,1,,
806,Maya Graf,"Graf, Maya",Maya,Graf,BL,NR,G,G,,48,,1962-02-28,female,1,2010-11-29,
1295,Edith Graf-Litscher,"Graf-Litscher, Edith",Edith,Graf-Litscher,TG,NR,S,S,,48,,1964-03-25,female,1,,
3885,Jean-Pierre Grin,"Grin, Jean-Pierre",Jean-Pierre,Grin,VD,NR,V,V,,48,,1947-03-16,male,1,,
97,Andreas Gross,"Gross, Andreas",Andreas,Gross,ZH,NR,S,S,,48,,1952-08-21,male,1,,
3886,Hans Grunder,"Grunder, Hans",Hans,Grunder,BE,NR,BD,BD,,48,,1956-06-13,male,1,2009-03-02,
100,Hans Rudolf Gysin,"Gysin, Hans Rudolf",Hans Rudolf,Gysin,BL,NR,RL,RL,,48,,1940-12-29,male,1,2008-11-22,
1106,Brigitte Häberli-Koller,"Häberli-Koller, Brigitte",Brigitte,Häberli-Koller,TG,NR,CEg,CEg,,48,,1958-08-23,female,1,,
472,Ursula Haller Vannini,"Haller Vannini, Ursula",Ursula,Haller Vannini,BE,NR,BD,BD,,48,,1948-11-04,female,1,2009-03-02,
105,Andrea Hämmerle,"Hämmerle, Andrea",Andrea,Hämmerle,GR,NR,S,S,,48,,1946-11-09,male,1,,
1343,Urs Hany,"Hany, Urs",Urs,Hany,ZH,NR,CEg,CEg,,48,,1955-10-01,male,1,,
473,Hansjörg Hassler,"Hassler, Hansjörg",Hansjörg,Hassler,GR,NR,BD,BD,,48,,1953-09-23,male,1,2011-09-23,
3887,Alfred Heer,"Heer, Alfred",Alfred,Heer,ZH,NR,V,V,,48,,1961-10-12,male,1,,
1156,Bea Heim,"Heim, Bea",Bea,Heim,SO,NR,S,S,,48,,1946-04-07,female,1,,
3888,Hugues Hiltpold,"Hiltpold, Hugues",Hugues,Hiltpold,GE,NR,RL,RL,,48,,1969-05-05,male,1,2008-11-22,
330,Norbert Hochreutener,"Hochreutener, Norbert",Norbert,Hochreutener,BE,NR,CEg,CEg,,48,,1946-06-10,male,1,,
3889,Antonio Hodgers,"Hodgers, Antonio",Antonio,Hodgers,GE,NR,G,G,,48,,1976-02-07,male,1,2010-12-08,
476,Urs Hofmann,"Hofmann, Urs",Urs,Hofmann,AG,NR,S,S,,48,,1956-11-27,male,1,,2009-02-28
1103,Gabi Huber,"Huber, Gabi",Gabi,Huber,UR,NR,RL,RL,,48,,1956-02-29,female,1,2008-11-22,
1071,Ruth Humbel,"Humbel, Ruth",Ruth,Humbel,AG,NR,CEg,CEg,,48,,1957-07-23,female,1,,
3890,Thomas Hurter,"Hurter, Thomas",Thomas,Hurter,SH,NR,V,V,,48,,1963-11-01,male,1,,
1126,Markus Hutter,"Hutter, Markus",Markus,Hutter,ZH,NR,RL,RL,,48,,1957-02-20,male,1,2008-11-22,
1121,Jasmin Hutter-Hutter,"Hutter-Hutter, Jasmin",Jasmin,Hutter-Hutter,SG,NR,V,V,,48,,1978-06-11,female,1,,2009-12-31
1118,Otto Ineichen,"Ineichen, Otto",Otto,Ineichen,LU,NR,RL,RL,,48,,1941-06-08,male,1,2008-11-22,
4031,Maja Ingold,"Ingold, Maja",Maja,Ingold,ZH,NR,CEg,CEg,,48,,1948-05-23,female,1,2010-05-31,
4032,Beat Jans,"Jans, Beat",Beat,Jans,BS,NR,S,S,,48,,1964-07-12,male,1,2010-05-31,
478,Rudolf Joder,"Joder, Rudolf",Rudolf,Joder,BE,NR,V,V,,48,,1950-06-10,male,1,,
1293,Francine John-Calame,"John-Calame, Francine",Francine,John-Calame,NE,NR,G,G,,48,,1954-04-30,female,1,,
3891,Daniel Jositsch,"Jositsch, Daniel",Daniel,Jositsch,ZH,NR,S,S,,48,,1965-03-25,male,1,,
479,Hans Kaufmann,"Kaufmann, Hans",Hans,Kaufmann,ZH,NR,V,V,,48,,1948-06-13,male,1,,
1147,Margret Kiener Nellen,"Kiener Nellen, Margret",Margret,Kiener Nellen,BE,NR,S,S,,48,,1953-04-17,female,1,,
3892,Hans Killer,"Killer, Hans",Hans,Killer,AG,NR,V,V,,48,,1948-03-09,male,1,,
1114,Marianne Kleiner,"Kleiner, Marianne",Marianne,Kleiner,AR,NR,RL,RL,,48,,1947-05-29,female,1,2008-11-22,
336,Josef Kunz,"Kunz, Josef",Josef,Kunz,LU,NR,V,V,,48,,1945-06-01,male,1,,
3893,Anita Lachenmeier-Thüring,"Lachenmeier-Thüring, Anita",Anita,Lachenmeier-Thüring,BS,NR,G,G,,48,,1959-10-16,female,1,,
4008,Martin Landolt,"Landolt, Martin",Martin,Landolt,GL,NR,BD,BD,,48,,1968-06-30,male,1,2009-03-02,
1158,Josef Lang,"Lang, Josef",Josef,Lang,ZG,NR,G,G,,48,,1954-04-29,male,1,,
1065,Ueli Leuenberger,"Leuenberger, Ueli",Ueli,Leuenberger,GE,NR,G,G,,48,,1952-03-26,male,1,,
1113,Filippo Leutenegger,"Leutenegger, Filippo",Filippo,Leutenegger,ZH,NR,RL,RL,,48,,1952-11-25,male,1,2008-11-22,
487,Susanne Leutenegger Oberholzer,"Leutenegger Oberholzer, Susanne",Susanne,Leutenegger Oberholzer,BL,NR,S,S,,48,,1948-03-06,female,1,,
1150,Christian Levrat,"Levrat, Christian",Christian,Levrat,FR,NR,S,S,,48,,1970-07-07,male,1,,
489,Arthur Loepfe,"Loepfe, Arthur",Arthur,Loepfe,AI,NR,CEg,CEg,,48,,1942-12-25,male,1,,
3894,Ricardo Lumengo,"Lumengo, Ricardo",Ricardo,Lumengo,BE,NR,-,-,,48,,1962-02-22,male,1,2010-11-25,
3895,Christian Lüscher,"Lüscher, Christian",Christian,Lüscher,GE,NR,RL,RL,,48,,1963-12-06,male,1,2008-11-22,
490,Ruedi Lustenberger,"Lustenberger, Ruedi",Ruedi,Lustenberger,LU,NR,CEg,CEg,,48,,1950-04-02,male,1,,
4018,Jacques-André Maire,"Maire, Jacques-André",Jacques-André,Maire,NE,NR,S,S,,48,,1957-05-27,male,1,2009-09-21,
3896,Peter Malama,"Malama, Peter",Peter,Malama,BS,NR,RL,RL,,48,,1960-10-18,male,1,2008-11-22,
1139,Christa Markwalder,"Markwalder, Christa",Christa,Markwalder,BE,NR,RL,RL,,48,,1975-07-27,female,1,2008-11-22,
3923,Ada Marra,"Marra, Ada",Ada,Marra,VD,NR,S,S,,48,,1973-03-10,female,1,,
140,Werner Marti,"Marti, Werner",Werner,Marti,GL,NR,S,S,,48,,1957-04-20,male,1,,2008-12-31
146,Ueli Maurer,"Maurer, Ueli",Ueli,Maurer,ZH,NR,V,V,,48,,1950-12-01,male,1,,2008-12-31
494,Lucrezia Meier-Schatz,"Meier-Schatz, Lucrezia",Lucrezia,Meier-Schatz,SG,NR,CEg,CEg,,48,,1952-01-04,female,1,,
496,Werner Messmer,"Messmer, Werner",Werner,Messmer,TG,NR,RL,RL,,48,,1945-10-25,male,1,2008-11-22,
435,Thérèse Meyer-Kaelin,"Meyer-Kaelin, Thérèse",Thérèse,Meyer-Kaelin,FR,NR,CEg,CEg,,48,,1948-05-17,female,1,,
151,Christian Miesch,"Miesch, Christian",Christian,Miesch,BL,NR,V,V,,48,,1948-02-27,male,1,,
1346,Isabelle Moret,"Moret, Isabelle",Isabelle,Moret,VD,NR,RL,RL,,48,,1970-12-30,female,1,2008-11-22,
542,Christoph Mörgeli,"Mörgeli, Christoph",Christoph,Mörgeli,ZH,NR,V,V,,48,,1960-07-16,male,1,,
3897,Tiana Angelina Moser,"Moser, Tiana Angelina",Tiana Angelina,Moser,ZH,NR,CEg,CEg,,48,,1979-04-06,female,1,,
1112,Geri Müller,"Müller, Geri",Geri,Müller,AG,NR,G,G,,48,,1960-10-27,male,1,,
1141,Philipp Müller,"Müller, Philipp",Philipp,Müller,AG,NR,RL,RL,,48,,1952-09-05,male,1,2008-11-22,
1345,Thomas Müller,"Müller, Thomas",Thomas,Müller,SG,NR,V,V,,48,,1952-12-01,male,1,2011-02-10,
1137,Walter Müller,"Müller, Walter",Walter,Müller,SG,NR,RL,RL,,48,,1948-04-25,male,1,2008-11-22,
1111,Felix Müri,"Müri, Felix",Felix,Müri,LU,NR,V,V,,48,,1958-01-22,male,1,,
498,Jacques Neirynck,"Neirynck, Jacques",Jacques,Neirynck,VD,NR,CEg,CEg,,48,,1931-08-17,male,1,,
3898,Yves Nidegger,"Nidegger, Yves",Yves,Nidegger,GE,NR,V,V,,48,,1957-05-17,male,1,,
1279,Roger Nordmann,"Nordmann, Roger",Roger,Nordmann,VD,NR,S,S,,48,,1973-03-23,male,1,,
1153,Ruedi Noser,"Noser, Ruedi",Ruedi,Noser,ZH,NR,RL,RL,,48,,1961-04-14,male,1,2008-11-22,
3899,Eric Nussbaumer,"Nussbaumer, Eric",Eric,Nussbaumer,BL,NR,S,S,,48,,1960-07-11,male,1,,
4045,Corrado Pardini,"Pardini, Corrado",Corrado,Pardini,BE,NR,S,S,,48,,1965-06-19,male,1,2011-05-30,
1108,Guy Parmelin,"Parmelin, Guy",Guy,Parmelin,VD,NR,V,V,,48,,1959-11-09,male,1,,
499,Fabio Pedrina,"Pedrina, Fabio",Fabio,Pedrina,TI,NR,S,S,,48,,1954-11-27,male,1,,
345,Fulvio Pelli,"Pelli, Fulvio",Fulvio,Pelli,TI,NR,RL,RL,,48,,1951-01-26,male,1,2008-11-22,
1145,Yvan Perrin,"Perrin, Yvan",Yvan,Perrin,NE,NR,V,V,,48,,1966-12-09,male,1,,
3900,Sylvie Perrinjaquet,"Perrinjaquet, Sylvie",Sylvie,Perrinjaquet,NE,NR,RL,RL,,48,,1955-08-24,female,1,2008-11-22,
1109,Gerhard Pfister,"Pfister, Gerhard",Gerhard,Pfister,ZG,NR,CEg,CEg,,48,,1962-10-01,male,1,,
500,Theophil Pfister,"Pfister, Theophil",Theophil,Pfister,SG,NR,V,V,,48,,1942-07-16,male,1,,
3999,Katharina Prelicz-Huber,"Prelicz-Huber, Katharina",Katharina,Prelicz-Huber,ZH,NR,G,G,,48,,1959-10-12,female,1,2008-09-15,
4046,Lorenzo Quadri,"Quadri, Lorenzo",Lorenzo,Quadri,TI,NR,V,V,,48,,1974-11-05,male,1,2011-05-30,
172,Paul Rechsteiner,"Rechsteiner, Paul",Paul,Rechsteiner,SG,NR,S,S,,48,,1952-08-26,male,1,,
348,Rudolf Rechsteiner,"Rechsteiner, Rudolf",Rudolf,Rechsteiner,BS,NR,S,S,,48,,1958-10-27,male,1,,2010-05-30
3901,Lukas Reimann,"Reimann, Lukas",Lukas,Reimann,SG,NR,V,V,,48,,1982-09-18,male,1,,
349,Jean-Claude Rennwald,"Rennwald, Jean-Claude",Jean-Claude,Rennwald,JU,NR,S,S,,48,,1953-04-27,male,1,,
1115,André Reymond,"Reymond, André",André,Reymond,GE,NR,V,V,,48,,1940-01-07,male,1,,
3902,Natalie Simone Rickli,"Rickli, Natalie Simone",Natalie Simone,Rickli,ZH,NR,V,V,,48,,1976-11-19,female,1,,
3903,Jean-Charles Rielle,"Rielle, Jean-Charles",Jean-Charles,Rielle,GE,NR,S,S,,48,,1952-08-13,male,1,,
502,Kathy Riklin,"Riklin, Kathy",Kathy,Riklin,ZH,NR,CEg,CEg,,48,,1952-10-21,female,1,,
1119,Jean-François Rime,"Rime, Jean-François",Jean-François,Rime,FR,NR,V,V,,48,,1950-06-28,male,1,,
503,Meinrado Robbiani,"Robbiani, Meinrado",Meinrado,Robbiani,TI,NR,CEg,CEg,,48,,1951-03-20,male,1,,
504,Stéphane Rossini,"Rossini, Stéphane",Stéphane,Rossini,VS,NR,S,S,,48,,1963-08-09,male,1,,
4027,Paul-André Roux,"Roux, Paul-André",Paul-André,Roux,VS,NR,CEg,CEg,,48,,1960-04-24,male,1,2010-03-01,
505,Claude Ruey,"Ruey, Claude",Claude,Ruey,VD,NR,RL,RL,,48,,1949-11-29,male,1,2008-11-22,
1233,Hans Rutschmann,"Rutschmann, Hans",Hans,Rutschmann,ZH,NR,V,V,,48,,1947-07-04,male,1,,
1318,Louis Schelbert,"Schelbert, Louis",Louis,Schelbert,LU,NR,G,G,,48,,1952-10-31,male,1,,
268,Simon Schenk,"Schenk, Simon",Simon,Schenk,BE,NR,V,V,,48,,1946-05-16,male,1,,
1129,Silvia Schenker,"Schenker, Silvia",Silvia,Schenker,BS,NR,S,S,,48,,1954-01-17,female,1,,
506,Marcel Scherer,"Scherer, Marcel",Marcel,Scherer,ZG,NR,V,V,,48,,1952-01-29,male,1,,
820,Ernst Schibli,"Schibli, Ernst",Ernst,Schibli,ZH,NR,V,V,,48,,1952-08-16,male,1,,
352,Ulrich Schlüer,"Schlüer, Ulrich",Ulrich,Schlüer,ZH,NR,V,V,,48,,1944-10-17,male,1,2009-03-02,
3904,Barbara Schmid-Federer,"Schmid-Federer, Barbara",Barbara,Schmid-Federer,ZH,NR,CEg,CEg,,48,,1965-11-10,female,1,,
3905,Roberto Schmidt,"Schmidt, Roberto",Roberto,Schmidt,VS,NR,CEg,CEg,,48,,1962-07-16,male,1,,
508,Johann N. Schneider-Ammann,"Schneider-Ammann, Johann N.",Johann N.,Schneider-Ammann,BE,NR,RL,RL,,48,,1952-02-18,male,1,2008-11-22,2010-10-31
4040,Elisabeth Schneider-Schneiter,"Schneider-Schneiter, Elisabeth",Elisabeth,Schneider-Schneiter,BL,NR,CEg,CEg,,48,,1964-02-19,female,1,2010-11-29,
1159,Pirmin Schwander,"Schwander, Pirmin",Pirmin,Schwander,SZ,NR,V,V,,48,,1961-12-28,male,1,,
3906,Pius Segmüller,"Segmüller, Pius",Pius,Segmüller,LU,NR,CEg,CEg,,48,,1952-03-08,male,1,,
511,Chiara Simoneschi-Cortesi,"Simoneschi-Cortesi, Chiara",Chiara,Simoneschi-Cortesi,TI,NR,CEg,CEg,,48,,1946-04-21,female,1,2009-11-23,
1120,Carlo Sommaruga,"Sommaruga, Carlo",Carlo,Sommaruga,GE,NR,S,S,,48,,1959-07-08,male,1,,
513,Peter Spuhler,"Spuhler, Peter",Peter,Spuhler,TG,NR,V,V,,48,,1959-01-09,male,1,,
514,Jürg Stahl,"Stahl, Jürg",Jürg,Stahl,ZH,NR,V,V,,48,,1968-01-16,male,1,,
214,Luzi Stamm,"Stamm, Luzi",Luzi,Stamm,AG,NR,V,V,,48,,1952-09-09,male,1,,
3865,Jean-François Steiert,"Steiert, Jean-François",Jean-François,Steiert,FR,NR,S,S,,48,,1961-02-07,male,1,,
1267,Hans Stöckli,"Stöckli, Hans",Hans,Stöckli,BE,NR,S,S,,48,,1952-04-12,male,1,,
4036,Marianne Streiff-Feller,"Streiff-Feller, Marianne",Marianne,Streiff-Feller,BE,NR,CEg,CEg,,48,,1957-08-17,female,1,2010-09-13,
358,Doris Stump,"Stump, Doris",Doris,Stump,AG,NR,S,S,,48,,1950-02-06,female,1,,
359,Franziska Teuscher,"Teuscher, Franziska",Franziska,Teuscher,BE,NR,G,G,,48,,1958-03-07,female,1,,
360,Anita Thanei,"Thanei, Anita",Anita,Thanei,ZH,NR,S,S,,48,,1954-12-31,female,1,,
361,Georges Theiler,"Theiler, Georges",Georges,Theiler,LU,NR,RL,RL,,48,,1949-05-20,male,1,2008-11-22,
3907,Adèle Thorens Goumaz,"Thorens Goumaz, Adèle",Adèle,Thorens Goumaz,VD,NR,G,G,,48,,1971-12-15,female,1,,
516,Pierre Triponez,"Triponez, Pierre",Pierre,Triponez,BE,NR,RL,RL,,48,,1943-08-07,male,1,2008-11-22,
3829,Andy Tschümperlin,"Tschümperlin, Andy",Andy,Tschümperlin,SZ,NR,S,S,,48,,1962-03-11,male,1,,
3924,Christian van Singer,"van Singer, Christian",Christian,van Singer,VD,NR,G,G,,48,,1950-01-20,male,1,,
1123,Pierre-François Veillon,"Veillon, Pierre-François",Pierre-François,Veillon,VD,NR,V,V,,48,,1950-04-30,male,1,,
1110,Daniel Vischer,"Vischer, Daniel",Daniel,Vischer,ZH,NR,G,G,,48,,1950-01-16,male,1,,
3908,Alec von Graffenried,"von Graffenried, Alec",Alec,von Graffenried,BE,NR,G,G,,48,,1962-08-16,male,1,,
3909,Christoph von Rotz,"von Rotz, Christoph",Christoph,von Rotz,OW,NR,V,V,,48,,1966-10-15,male,1,,
3910,Erich von Siebenthal,"von Siebenthal, Erich",Erich,von Siebenthal,BE,NR,V,V,,48,,1958-12-30,male,1,,
3911,Eric Voruz,"Voruz, Eric",Eric,Voruz,VD,NR,S,S,,48,,1945-07-05,male,1,,
396,Christian Waber,"Waber, Christian",Christian,Waber,BE,NR,-,-,,48,,1948-05-07,male,1,2007-12-19,2009-08-31
519,Hansjörg Walter,"Walter, Hansjörg",Hansjörg,Walter,TG,NR,V,V,,48,,1951-02-05,male,1,,
520,Hansruedi Wandfluh,"Wandfluh, Hansruedi",Hansruedi,Wandfluh,BE,NR,V,V,,48,,1952-01-16,male,1,,
3912,Christian Wasserfallen,"Wasserfallen, Christian",Christian,Wasserfallen,BE,NR,RL,RL,,48,,1981-06-30,male,1,2008-11-22,
4001,Marie-Thérèse Weber-Gobet,"Weber-Gobet, Marie-Thérèse",Marie-Thérèse,Weber-Gobet,FR,NR,G,G,,48,,1957-01-08,female,1,2008-12-01,
1130,Reto Wehrli,"Wehrli, Reto",Reto,Wehrli,SZ,NR,CEg,CEg,,48,,1965-02-01,male,1,,
3931,Thomas Weibel,"Weibel, Thomas",Thomas,Weibel,ZH,NR,CEg,CEg,,48,,1954-07-14,male,1,2007-12-10,
390,Hans Widmer,"Widmer, Hans",Hans,Widmer,LU,NR,S,S,,48,,1941-09-09,male,1,,2010-05-30
1142,Walter Wobmann,"Wobmann, Walter",Walter,Wobmann,SO,NR,V,V,,48,,1957-11-21,male,1,,
3913,Brigit Wyss,"Wyss, Brigit",Brigit,Wyss,SO,NR,G,G,,48,,1960-04-22,female,1,2008-02-22,
522,Ursula Wyss,"Wyss, Ursula",Ursula,Wyss,BE,NR,S,S,,48,,1973-02-08,female,1,,
1336,Markus Zemp,"Zemp, Markus",Markus,Zemp,AG,NR,CEg,CEg,,48,,1954-06-25,male,1,,
241,Josef Zisyadis,"Zisyadis, Josef",Josef,Zisyadis,VD,NR,G,G,,48,,1956-04-17,male,1,,
526,Bruno Zuppiger,"Zuppiger, Bruno",Bruno,Zuppiger,ZH,NR,V,V,,48,,1952-02-24,male,1,,
801,Fabio Abate,"Abate, Fabio",Fabio,Abate,TI,NR,RL,RL,,47,,1966-01-04,male,1,2003-12-04,
449,Ruedi Aeschbacher,"Aeschbacher, Ruedi",Ruedi,Aeschbacher,ZH,NR,E,E,,47,,1941-09-15,male,1,,
1131,Evi Allemann,"Allemann, Evi",Evi,Allemann,BE,NR,S,S,,47,,1978-07-16,female,1,,
1288,Viola Amherd,"Amherd, Viola",Viola,Amherd,VS,NR,C,C,,47,,1962-06-07,female,1,2005-05-31,
1135,Adrian Amstutz,"Amstutz, Adrian",Adrian,Amstutz,BE,NR,V,V,,47,,1953-12-02,male,1,,
3833,Josiane Aubert,"Aubert, Josiane",Josiane,Aubert,VD,NR,S,S,,47,,1949-04-07,female,1,2007-06-04,
404,Caspar Baader,"Baader, Caspar",Caspar,Baader,BL,NR,V,V,,47,,1953-10-01,male,1,,
450,Elvira Bader,"Bader, Elvira",Elvira,Bader,SO,NR,C,C,,47,,1955-03-04,female,1,,
301,Boris Banga,"Banga, Boris",Boris,Banga,SO,NR,S,S,,47,,1949-08-09,male,1,,
1289,Luc Barthassat,"Barthassat, Luc",Luc,Barthassat,GE,NR,C,C,,47,,1960-09-03,male,1,2005-05-30,
304,J. Alexander Baumann,"Baumann, J. Alexander",J. Alexander,Baumann,TG,NR,V,V,,47,,1942-12-10,male,1,,
1138,Martin Bäumle,"Bäumle, Martin",Martin,Bäumle,ZH,NR,-,-,,47,,1964-06-03,male,1,2004-08-20,
419,Serge Beck,"Beck, Serge",Serge,Beck,VD,NR,RL,RL,,47,,1955-05-20,male,1,2003-12-04,
305,Didier Berberat,"Berberat, Didier",Didier,Berberat,NE,NR,S,S,,47,,1956-12-01,male,1,,
350,Maria Bernasconi,"Bernasconi, Maria",Maria,Bernasconi,GE,NR,S,S,,47,,1955-09-14,female,1,,
1321,Urs Bernhardsgrütter,"Bernhardsgrütter, Urs",Urs,Bernhardsgrütter,SG,NR,G,G,,47,,1962-07-28,male,1,2006-06-06,
