id,name__fr,name__ru,name__en,name__sv,name__es,name__nl,name__nb,name__da,name__nn,name__de,name__fi,name__fit,name,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__sv,image,gender,birth_date,identifier__freebase,given_name,website,original_wikiname,identifier__VIAF,name__uk,name__he,wikipedia__uk,name__zh,wikipedia__zh,identifier__BNF,identifier__ISNI,twitter,name__ta,name__en_ca,name__it,name__en_gb,name__af,name__ar,name__az,name__be,name__bg,name__br,name__ca,name__cs,name__cy,name__el,name__eo,name__et,name__eu,name__fa,name__ga,name__gd,name__hi,name__hr,name__hu,name__id,name__ie,name__io,name__is,name__iu,name__ja,name__ka,name__ko,name__kw,name__la,name__lb,name__lv,name__mn,name__mr,name__ms,name__my,name__oc,name__pdc,name__pl,name__pnb,name__pt,name__pt_br,name__qu,name__ro,name__sh,name__sk,name__sr,name__tl,name__tr,name__ur,name__uz,name__vi,name__yi,name__yo,name__zh_hans,name__pam,name__war,name__zh_hant,name__sq,name__sco,name__an,name__bs,name__gl,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sl,name__vec,name__wa,name__fo,name__kl,name__gsw,name__be_tarask,name__ne,name__pa,name__th,name__mg,name__hy,wikipedia__af,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__ga,wikipedia__gd,wikipedia__gl,wikipedia__he,wikipedia__hewikiquote,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__iu,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__kw,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__ne,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pa,wikipedia__pdc,wikipedia__pl,wikipedia__pnb,wikipedia__pt,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__ur,wikipedia__uz,wikipedia__vi,wikipedia__war,wikipedia__yi,wikipedia__yo,wikipedia__zhwikiquote,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,identifier__NLA,family_name,identifier__Munzinger,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,identifier__NNDB,name__ceb,identifier__MusicBrainz,identifier__discogs,identifier__NTA,name__yue,wikipedia__zh_yue,death_date,name__vmf
Q5416142,Eve Adams,,Eve Adams,Eve Adams,,Eve Adams,Eve Adams,Eve Adams,Eve Adams,Eve Adams,,,Eve Adams,Eve Adams,Eve Adams,,,,female,1974-11-07,,Eve,,Eve Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3098610,Gary Schellenberger,,Gary Schellenberger,Gary Schellenberger,Gary Schellenberger,Gary Schellenberger,Gary Schellenberger,Gary Schellenberger,Gary Schellenberger,Gary Schellenberger,,,Gary Schellenberger,Gary Schellenberger,Gary Schellenberger,,,,male,1943-09-15,,Gary,http://schellenberger.ca/,Gary Schellenberger,91093672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3110844,Gord Brown,,Gord Brown,Gord Brown,Gord Brown,Gord Brown,Gord Brown,Gord Brown,Gord Brown,Gord Brown,,,Gord Brown,Gord Brown,Gord Brown,,,,male,1960-08-31,,,,Gord Brown,78310448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,
Q5606187,Greg Rickford,,Greg Rickford,Greg Rickford,Greg Rickford,,Greg Rickford,Greg Rickford,Greg Rickford,Greg Rickford,,,Greg Rickford,Greg Rickford,Greg Rickford,,,,male,1967-09-24,,Greg,,Greg Rickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q952017,Harold Albrecht,,Harold Albrecht,Harold Albrecht,Harold Albrecht,Harold Albrecht,Harold Albrecht,Harold Albrecht,Harold Albrecht,Harold Albrecht,,,Harold Albrecht,Harold Albrecht,Harold Albrecht,,,"https://upload.wikimedia.org/wikipedia/commons/9/9b/Harold_Albrecht,_MP.jpg",male,1949-10-15,,Harold,,Harold Albrecht,301190245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harold Albrecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harold Albrecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3154320,Irene Mathyssen,,Irene Mathyssen,Irene Mathyssen,Irene Mathyssen,Irene Mathyssen,Irene Mathyssen,Irene Mathyssen,Irene Mathyssen,Irene Mathyssen,,,Irene Mathyssen,Irene Mathyssen,Irene Mathyssen,,,https://upload.wikimedia.org/wikipedia/commons/e/e5/Irene_Mathyssen_in_2014.jpg,female,1951-08-16,,Irene,,Irene Mathyssen,232402121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6166347,Jay Aspin,,Jay Aspin,Jay Aspin,,Jay Aspin,Jay Aspin,Jay Aspin,Jay Aspin,Jay Aspin,,,Jay Aspin,Jay Aspin,,,,,male,1949-08-19,,Jay,,Jay Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3178858,Jim Karygiannis,,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,,,Jim Karygiannis,Jim Karygiannis,Jim Karygiannis,,,,male,1955-05-02,,Jim,,Jim Karygiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q365736,John Baird,Джон Бэрд,John Baird,John Baird,John Baird,John Baird,John Baird,John Baird,John Baird,John R. Baird,,,John Baird,John Baird (Canadian politician),John Baird (homme politique canadien),"Бэрд, Джон (канадский политик)",,https://upload.wikimedia.org/wikipedia/commons/7/7b/John_Baird_Minister_of_Foreign_Affairs.jpg,male,1969-05-26,/m/030_bk,John,,John Baird (Canadian politician),,Джон Берд (міністр),,Джон Берд (міністр),,,,,,,,,,,,,,,,,John Russell Baird,,,,,,جان برد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Russell Baird,,,John Russell Baird,,,,,,,,جان برد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3182037,John McCallum,,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,,,John McCallum,John McCallum,John McCallum,,,https://upload.wikimedia.org/wikipedia/commons/d/d8/John_McCallum.jpg,male,1950-04-09,,John,http://www.johnmccallum.ca/,John McCallum,112670572,,,,,,123864841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912/000123543,,,,,,,,
Q3182063,John McKay,Джон МакКэй,John McKay,John McKay,John McKay,John McKay,John McKay,John McKay,John McKay,John McKay,,,John McKay,John McKay (politician),John McKay,,,https://upload.wikimedia.org/wikipedia/commons/5/55/Hon._John_McKay_MP.jpg,male,1948-03-21,,John,,John McKay (politician),169344080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6668219,Lois Brown,,Lois Brown,Lois Brown,Lois Brown,Lois Brown,Lois Brown,Lois Brown,Lois Brown,Lois Brown,,,Lois Brown,Lois Brown,,,,,female,1955-01-22,,Lois,,Lois Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,
Q3301645,Mauril Bélanger,,Mauril Bélanger,Mauril Bélanger,Mauril Bélanger,Mauril Bélanger,Mauril Bélanger,Mauril Bélanger,Mauril Bélanger,Mauril Bélanger,,,Mauril Bélanger,Mauril Bélanger,Mauril Bélanger,,,https://upload.wikimedia.org/wikipedia/commons/6/6c/Maurilbelanger2.PNG,male,1955-06-15,,,,Mauril Bélanger,11810362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7149678,Paul Calandra,,Paul Calandra,Paul Calandra,,Paul Calandra,Paul Calandra,Paul Calandra,Paul Calandra,Paul Calandra,,,Paul Calandra,Paul Calandra,Paul Calandra,,,https://upload.wikimedia.org/wikipedia/commons/f/f7/Paul_Calandra_Portrait.jpg,male,1970-05-13,,Paul,,Paul Calandra,,,,,,,,,,,,Paul Calandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3371069,Paul Dewar,,Paul Dewar,Paul Dewar,Paul Dewar,Paul Dewar,Paul Dewar,Paul Dewar,Paul Dewar,Paul Dewar,,,Paul Dewar,Paul Dewar,Paul Dewar,,,https://upload.wikimedia.org/wikipedia/commons/c/c3/Paul_Dewar_2012-02-12.jpg,male,1963-01-25,,Paul,http://pauldewar.ndp.ca,Paul Dewar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Dewar,,,,,Paul Dewar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3374242,Peggy Nash,,Peggy Nash,Peggy Nash,Peggy Nash,Peggy Nash,Peggy Nash,Peggy Nash,Peggy Nash,Peggy Nash,,,Peggy Nash,Peggy Nash,Peggy Nash,,,https://upload.wikimedia.org/wikipedia/commons/9/99/Peggy_Nash_in_November_2012_in_her_office.JPG,female,1951-06-28,,Peggy,http://peggynash.ndp.ca/,Peggy Nash,138336647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7172934,Peter Braid,,Peter Braid,Peter Braid,Peter Braid,Peter Braid,Peter Braid,Peter Braid,Peter Braid,Peter Braid,,,Peter Braid,Peter Braid,,,,,male,1964-01-07,,Peter,http://www.peterbraid.ca,Peter Braid,,,,,,,,,,,,Peter Braid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3386636,Pierre Poilievre,,Pierre Poilievre,Pierre Poilievre,Pierre Poilievre,Pierre Poilievre,Pierre Poilievre,Pierre Poilievre,Pierre Poilievre,,,,Pierre Poilievre,Pierre Poilievre,Pierre Poilievre,,,https://upload.wikimedia.org/wikipedia/commons/2/2e/Pierre_Poilievre.jpg,male,1979-06-03,,Pierre,,Pierre Poilievre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3431588,Rick Norlock,,Rick Norlock,Rick Norlock,Rick Norlock,Rick Norlock,Rick Norlock,Rick Norlock,Rick Norlock,Rick Norlock,,,Rick Norlock,Rick Norlock,Rick Norlock,,,,male,1948-03-07,,Rick,,Rick Norlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1566929,Rob Nicholson,"Николсон, Роб",Rob Nicholson,Rob Nicholson,Rob Nicholson,Rob Nicholson,Rob Nicholson,Rob Nicholson,Rob Nicholson,Rob Nicholson,,,Rob Nicholson,Rob Nicholson,Rob Nicholson (homme politique),"Николсон, Роб (политик)",,https://upload.wikimedia.org/wikipedia/commons/b/ba/Rob_Nicholson_2013_crop.jpg,male,1952-04-29,/m/053m4t,Rob,http://www.robnicholson.ca/,Rob Nicholson,,Роб Ніколсон,,Роб Ніколсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rob Nicholson,Rob Nicholson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7372364,Roxanne James,,Roxanne James,Roxanne James,,,Roxanne James,Roxanne James,Roxanne James,Roxanne James,,,Roxanne James,Roxanne James,,,,,female,1966-01-01,,Roxanne,,Roxanne James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James,,,,,,,,,,,,,,
Q3445944,Royal Galipeau,,Royal Galipeau,Royal Galipeau,Royal Galipeau,Royal Galipeau,Royal Galipeau,Royal Galipeau,Royal Galipeau,Royal Galipeau,,,Royal Galipeau,Royal Galipeau,Royal Galipeau,,,https://upload.wikimedia.org/wikipedia/commons/9/9f/Royal_Galipeau.jpg,male,1947-01-05,/m/0950yz,,,Royal Galipeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Galipeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2389302,Stella Ambler,,Stella Ambler,Stella Ambler,,Stella Ambler,Stella Ambler,Stella Ambler,Stella Ambler,Stella Ambler,,,Stella Ambler,Stella Ambler,Stella Ambler,,,,female,1966-09-29,,Stella,,Stella Ambler,308697352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7610881,Stephen Woodworth,,Stephen Woodworth,Stephen Woodworth,,,Stephen Woodworth,Stephen Woodworth,Stephen Woodworth,Stephen Woodworth,,,Stephen Woodworth,Stephen Woodworth (politician),,,,https://upload.wikimedia.org/wikipedia/commons/8/8e/Stephen_Woodworth_~_2694.jpeg,male,1954-01-05,,Stephen,,Stephen Woodworth (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16193400,Susan Truppe,,Susan Truppe,,,Susan Truppe,,,,Susan Truppe,,,Susan Truppe,Susan Truppe,Susan Truppe,,,,female,1959-08-20,,Susan,,Susan Truppe,,,,,,,,,,,,Susan Truppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3517031,Ted Hsu,,Ted Hsu,Ted Hsu,Ted Hsu,Ted Hsu,Ted Hsu,Ted Hsu,Ted Hsu,Ted Hsu,,,Ted Hsu,Ted Hsu,Ted Hsu,,,https://upload.wikimedia.org/wikipedia/commons/8/84/Ted_Hsu.jpg,male,1964-03-04,,Ted,,Ted Hsu,,,,,,,,,,,,,,,,,,,,,,,,,,,تد هسو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,تد هسو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7702034,Terence Young,,Terence Young,Terence Young,Terence Young,,Terence Young,Terence Young,Terence Young,Terence Young,,,Terence Young,Terence Young (politician),,,,,male,1952-07-24,,Terence,http://www.terenceyoung.com,Terence Young (politician),101509298,,,,,,16549754q,0000 0000 7269 0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3531723,Tony Clement,"Клемент, Тони",Tony Clement,Tony Clement,Tony Clement,Tony Clement,Tony Clement,Tony Clement,Tony Clement,Tony Clement,,,Tony Clement,Tony Clement,Tony Clement,"Клемент, Тони",,https://upload.wikimedia.org/wikipedia/commons/a/a7/Tony_Clement_2012.jpg,male,1961-01-27,,Tony,http://www.tonyclement.ca,Tony Clement,275073584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8041223,Władysław Lizoń,,Władysław Lizoń,Władysław Lizoń,,Władysław Lizoń,Władysław Lizoń,Władysław Lizoń,Władysław Lizoń,Władysław Lizoń,,,Władysław Lizoń,Wladyslaw Lizon,,,,https://upload.wikimedia.org/wikipedia/commons/0/02/Władysław_Lizoń_Senate_of_Poland_01.JPG,male,1954-06-27,,Władysław,,Wladyslaw Lizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Władysław Lizoń,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Wladyslaw Lizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Władysław Lizoń,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3368533,Pat Davidson,,Patricia Davidson,Patricia Davidson,Patricia Davidson,Patricia Davidson,Patricia Davidson,Patricia Davidson,Patricia Davidson,Patricia Davidson,,,Patricia Davidson,Patricia Davidson,Pat Davidson,,,,female,1946-06-30,,Patricia,,Pat Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3476240,Scott Jeffrey Reid,,Scott Reid,Scott Reid,Scott Reid,Scott Reid,Scott Reid,Scott Reid,Scott Reid,Scott Reid,,,Scott Reid,Scott Reid (politician),Scott Jeffrey Reid,,,,male,1964-01-25,,Scott,,Scott Reid (Canadian politician),105406376,,,,,,12380964b,0000 0000 7833 2970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149400438,,,,,,,,,,,,,,,,,
Q4679921,Adam Vaughan,,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,Adam Vaughan,,,Adam Vaughan,Adam Vaughan,,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Adam_Vaughan_headshot_2014.jpg,male,1961-01-01,,Adam,http://www.ward20.ca/,Adam Vaughan,,,,,,,,,,,,Adam Vaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2851214,Anne Minh Thu Quach,,Anne Minh-Thu Quach,Anne Minh-Thu Quach,Anne Minh-Thu Quach,,Anne Minh-Thu Quach,Anne Minh-Thu Quach,Anne Minh-Thu Quach,,,,Anne Minh-Thu Quach,Anne Minh-Thu Quach,Anne Minh Thu Quach,,,,female,1982-08-14,,Anne,,Anne Minh-Thu Quach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q888208,Bob Rae,,Bob Rae,Bob Rae,Bob Rae,Bob Rae,Bob Rae,Bob Rae,Bob Rae,Bob Rae,,,Bob Rae,Bob Rae,Bob Rae,,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Bob_Rae.jpg,male,1948-08-02,/m/01lcl9,Bob,http://www.bobrae.ca,Bob Rae,15582177,Боб Рей,,Боб Рей,李博 (政治人物),李博 (政治人物),136148705,0000 0001 1438 4680,bobraeMP,,,,,,,,,Боб Рей,,,,,,,,,باب ری,,,,,,,,,,,,,,,,,,,,,,,,Bob Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Боб Рей,,,,,,,,Bob Rae,,Bob Rae,,,Bob Rae,,,باب ری,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob Rae,,,,,,,,,,,,,,,,,,,,,,,,119525674,n95098959,,nm2109934,,,,,,,,,,,,,,,,
