id,name__fi,name,wikipedia__fi,name__sv,wikipedia__sv,name__en,wikipedia__en,image,gender,birth_date,identifier__freebase,given_name,website,identifier__ISNI,identifier__VIAF,identifier__LCAuth,identifier__EuroparlMEP,identifier__GND,identifier__BNF,identifier__IMDB,identifier__MusicBrainz,identifier__SELIBR,identifier__NTA,family_name,identifier__discogs,identifier__parlement,identifier__SUDOC,identifier__BIBSYS,identifier__Munzinger,twitter,facebook,death_date,identifier__IIAF,name__ru,name__fr,name__pl,name__nl,name__es,name__nb,name__da,name__nn,wikipedia__fr,wikipedia__pl,wikipedia__ru,name__it,name__de,name__et,name__lt,name__ca,name__uk,name__id,wikipedia__ca,wikipedia__es,wikipedia__et,wikipedia__id,wikipedia__lt,wikipedia__uk,name__en_ca,name__en_gb,wikipedia__commons,wikipedia__de,wikipedia__enwikiquote,wikipedia__fiwikiquote,name__io,name__ar,name__hu,wikipedia__ar,wikipedia__hu,wikipedia__io,wikipedia__no,name__tr,wikipedia__tr,name__sco,wikipedia__sco,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__eo,name__cs,name__fa,name__bg,name__zh,name__sk,wikipedia__bg,wikipedia__cs,wikipedia__da,wikipedia__eo,wikipedia__fa,wikipedia__it,wikipedia__pt,wikipedia__sk,wikipedia__zh,name__lv,wikipedia__lv,name__lb,name__he,name__ko,name__yo,name__ja,name__el,name__vi,name__sr,name__se,name__cy,name__os,name__be,name__pt_br,name__is,name__lmo,name__oc,name__la,wikipedia__be,wikipedia__cy,wikipedia__el,wikipedia__he,wikipedia__is,wikipedia__ja,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lmo,wikipedia__nl,wikipedia__os,wikipedia__plwikiquote,wikipedia__se,wikipedia__simple,wikipedia__sr,wikipedia__vi,wikipedia__yo,name__nan,name__eu,name__ie,name__ms,name__gl,name__sw,name__sh,name__sr_el,name__sr_ec,name__vep,name__nds,name__az,wikipedia__az,wikipedia__eu,wikipedia__gl,wikipedia__ie,wikipedia__ms,wikipedia__nds,wikipedia__oc,wikipedia__sh,wikipedia__sw,wikipedia__vep,wikipedia__zh_min_nan,name__hy,name__sl,name__hr,wikipedia__hr,wikipedia__hy,wikipedia__sl,name__ro,wikipedia__nn,wikipedia__ro,name__uz,name__de_ch,wikipedia__itwikiquote,wikipedia__uz,name__so,wikipedia__so,name__mg,wikipedia__mg,name__arz,name__ga,name__be_tarask,wikipedia__arz,wikipedia__be_x_old,wikipedia__ga,name__br,name__th,name__ilo,name__fo,name__ka,name__mr,wikipedia__br,wikipedia__fo,wikipedia__ilo,wikipedia__ka,wikipedia__mr,wikipedia__th,wikipedia__ukwikiquote,name__fy,wikipedia__fy,name__gsw
Q920124,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,https://upload.wikimedia.org/wikipedia/commons/d/da/Juhamieto11.JPG,male,1949-11-20,/m/0f0vnv,Juha,,,28345899,n79035466,,,,,,,,,,,,,,,,,,"Мието, Юха",Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,Juha Mieto,"Мието, Юха",Juha Mieto,Juha Mieto,Juha Mieto,,Juha Mieto,,,Juha Mieto,,Juha Mieto,,,,,,Category:Juha Mieto,Juha Mieto,,,,,,,,,Juha Mieto,,,,,,,,,,,,,,,,,,,,,,,Juha Mieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6416042,Kirsi Ojansuu-Kaunisto,Kirsi Ojansuu-Kaunisto,Kirsi Ojansuu-Kaunisto,,,Kirsi Ojansuu,Kirsi Ojansuu,,female,1963-12-15,,,,,,,,,,,,,,,,,,,,,,,,,Kirsi Ojansuu,,Kirsi Ojansuu,Kirsi Ojansuu,,,,,,,,Kirsi Ojansuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11880985,Marja Tiura,Marja Tiura,Marja Tiura,,,Marja Tiura,Marja Tiura,,female,1969-08-20,,Marja,,,,,,,,,,,,,,,,,,,,,,,Marja Tiura,,,,,,,,,,,Marja Tiura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11881070,Markku Laukkanen,Markku Laukkanen,Markku Laukkanen,,,Markku Laukkanen,Markku Laukkanen,https://upload.wikimedia.org/wikipedia/commons/7/72/Markku_Laukkanen.jpg,male,1950-12-20,,Markku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Markku Laukkanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q785382,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,https://upload.wikimedia.org/wikipedia/commons/a/a8/Markku_Uusipaavalniemi.jpg,male,1966-11-23,/m/03gfn6,Markku,,,,,,,,,,,,,,,,,,,,,,"Уусипаавалниеми, Маркку",Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,Markku Uusipaavalniemi,"Уусипаавалниеми, Маркку",Markku Uusipaavalniemi,Markku Uusipaavalniemi,,,,,,,,,,,,,,Category:Markku Uusipaavalniemi,Markku Uusipaavalniemi,,,,,,,,,Markku Uusipaavalniemi,,,,,,,,,,,,,Markku Uusipaavalniemi,,,,,,Markku Uusipaavalniemi,,,,Markku Uusipaavalniemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q182043,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,https://upload.wikimedia.org/wikipedia/commons/7/78/Matti_Vanhanen_2008.jpg,male,1955-11-04,/m/01lfbh,Matthias,,,,,,,,,,,,,,,,,,,,,,Матти Ванханен,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,"Ванханен, Матти",Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Матті Ванганен,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Матті Ванганен,,,Matti Vanhanen,Matti Vanhanen,,,Matti Vanhanen,ماتي فانهانن,,ماتي فانهانن,,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,,,马蒂·万哈宁,馬蒂·萬哈寧,馬蒂·萬哈寧,马蒂·万哈宁,马蒂·万哈宁,馬蒂·萬哈寧,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,ماتی ونهانن,,马蒂·万哈宁,,,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,ماتی وانهانن,Matti Vanhanen,Matti Vanhanen,,马蒂·万哈宁,Mati Vanhanens,Mati Vanhanens,Matti Vanhanen,מאטי ואנהאנן,마티 반하넨,Matti Vanhanen,マッティ・ヴァンハネン,Μάτι Βάνχανεν,Matti Vanhanen,Мати Ванханен,Matti Vanhanen,,,Маці Ванханен,,,,Matti Vanhanen,Matthias Vanhanen,Маці Ванханен,,Μάτι Βάνχανεν,מאטי ואנהאנן,,マッティ・ヴァンハネン,마티 반하넨,Matthias Vanhanen,Matti Vanhanen,,Matti Vanhanen,,,Matti Vanhanen,,Мати Ванханен,Matti Vanhanen,Matti Vanhanen,,,,Matti Vanhanen,Matti Vanhanen,,Matti Vanhanen,Mati Vanhanen,Мати Ванханен,,,,,,Matti Vanhanen,,Matti Vanhanen,,Matti Vanhanen,Matti Vanhanen,,,,Մատի Վանհանեն,Matti Vanhanen,,,Մատի Վանհանեն,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,Matti Vanhanen,,,,,,,,,ماتى فانهانن,Matti Vanhanen,Маці Ванханэн,ماتى فانهانن,Маці Ванханэн,Matti Vanhanen,,,,,,,,,,,,,,,,
Q11882923,Minna Sirnö,Minna Sirnö,Minna Sirnö,,,Minna Sirnö,Minna Sirnö,,female,1966-05-14,,Minna,,,,,,,,,,,,,,,,,,,,,,,Minna Sirnö,,,,,,,,,,,Minna Sirnö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7165321,Pentti Tiusanen,Pentti Tiusanen,Pentti Tiusanen,,,Pentti Tiusanen,Pentti Tiusanen,https://upload.wikimedia.org/wikipedia/commons/d/d9/Pentti_Tiusanen.jpg,male,1949-03-06,,Pentti,,,,,,,,,,,,,,,,,,,,,,,Pentti Tiusanen,,,,,,,,,,,Pentti Tiusanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7178772,,Petri Salo,,,,Petri Salo,Petri Salo,https://upload.wikimedia.org/wikipedia/commons/5/57/Petri_Salo.jpg,male,1964-03-26,,Petri,,0000 0001 0967 7251,43681685,,,,,,,,,,,,,,,,,,,,Petri Salo,,Petri Salo,Petri Salo,,,,,,,,Petri Salo,,,,,,,,,,,,,,Petri Salo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q29207,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,https://upload.wikimedia.org/wikipedia/commons/c/cd/Sauli_Niinistö.jpg,male,1948-08-24,/m/040zch,,,,78888555,nb2009003011,,,,,,,,Niinistö,,,,,,,,,,"Нийнистё, Саули",Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Väinämö Niinistö,Sauli Niinistö,Sauli Niinistö,"Нийнистё, Саули",Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Саулі Нійністе,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Саулі Нійністьо,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,,,Sauli Niinistö,ساولي نينيستو,Sauli Niinistö,ساولي نينيستو,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,,,,,,,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,سالی نینیستو,Саули Нийнистьо,绍利·尼尼斯托,,Саули Нийнистьо,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,سائولی نینیسته,Sauli Niinistö,Sauli Niinistö,,绍利·尼尼斯托,Sauli Nīniste,Sauli Nīniste,Sauli Niinistö,סאולי ניניסטה,사울리 니니스퇴,,サウリ・ニーニスト,Σάουλι Νιινίστο,Sauli Niinistö,Саули Нинисте,Sauli Niinistö,,,Саўлі Нійнісцё,Sauli Niinistö,,Sauli Niinistö,Sauli Niinistö,Saulus Niinistö,Саўлі Нійнісцё,,Σάουλι Νιινίστο,סאולי ניניסטה,,サウリ・ニーニスト,사울리 니니스퇴,Saulus Niinistö,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,,,Sauli Niinistö,Sauli Niinistö,Саули Нинисте,Sauli Niinistö,,Sauli Niinistö,,Sauli Niinistö,Sauli Niinistö,,,Sauli Niinistö,,,Niinistö Sauli,,Sauli Niinistö,Sauli Niinistö,,,Sauli Niinistö,Sauli Niinistö,,Sauli Niinistö,Sauli Niinistö,,Niinistö Sauli,Sauli Niinistö,Սաուլի Նինիստո,,,,Սաուլի Նինիստո,,Sauli Niinistö,Sauli Väinämö Niinistö,Sauli Niinistö,,Sauli Niinistö,,,,,,,سولى نينيستو,,Саўлі Нійнісьцё,سولى نينيستو,Саўлі Нійнісьцё,,Sauli Niinistö,เซาลี นีนิสเตอ,Sauli Niinistö,Sauli Niinistö,საული ნიინისტე,साउली नीनिस्टो,Sauli Niinistö,Sauli Niinistö,Sauli Niinistö,საული ნიინისტე,साउली नीनिस्टो,เซาลี นีนิสเตอ,Саулі Нійністьо,,,
Q11893035,Seppo Särkiniemi,Seppo Särkiniemi,Seppo Särkiniemi,,,Seppo Särkiniemi,Seppo Särkiniemi,,male,1957-04-11,,Seppo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q536371,Tommy Tabermann,Tommy Tabermann,Tommy Tabermann,Tommy Tabermann,Tommy Tabermann,Tommy Tabermann,Tommy Tabermann,https://upload.wikimedia.org/wikipedia/commons/8/8b/Tommy_Tabermann_(sd)_Finland.jpg,male,1947-12-03,/m/01st4sb,Tommy,,0000 0000 8145 774X,66504350,n79069988,,1018776133,121489078,nm0845954,30380536-c755-43aa-9d63-6a912ecc64bf,,,,921304,,,,,,,2010-07-02,,,Tommy Tabermann,,Tommy Tabermann,Tommy Tabermann,,,,,,,,Tommy Tabermann,Tommy Tabermann,,,,,,,Tommy Tabermann,,,,,,,Tommy Tabermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tommy Tabermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7897739,Unto Valpas,Unto Valpas,Unto Valpas,,,Unto Valpas,Unto Valpas,,male,1944-10-04,,,,,,,,,,,,,,,,,,,,,,,,,Unto Valpas,,,,,,,,,,,Unto Valpas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7918643,Veijo Puhjo,Veijo Puhjo,Veijo Puhjo,,,Veijo Puhjo,Veijo Puhjo,https://upload.wikimedia.org/wikipedia/commons/b/b8/Veijo_Puhjo.jpg,male,1948-08-26,,Veijo,,,,,,,,,,,,,,,,,,,,,,,Veijo Puhjo,,,,,,,,,,,Veijo Puhjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11851663,Anne Huotari,Anne Huotari,Anne Huotari,,,Anne Huotari,Anne Huotari,,female,1959-12-31,,Anne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne Huotari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q229517,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,https://upload.wikimedia.org/wikipedia/commons/8/89/Anneli_Jäätteenmäki-2.jpg,female,1955-02-11,/m/01d_d5,Anneli,,,46264790,nb2001031340,28314,,,,,,,,,,,,,,,,,"Яаттеэнмяки, Аннели",Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,"Яаттеэнмяки, Аннели",Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,,Аннелі Яаттеенмякі,Anneli Jäätteenmäki,,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Аннелі Яаттеенмякі,,,Category:Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,أنيلي يآتينماكي,,أنيلي يآتينماكي,,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,,安内莉·耶滕迈基,安內莉·耶滕邁基,安內莉·耶滕邁基,安内莉·耶滕迈基,安内莉·耶滕迈基,安內莉·耶滕邁基,Anneli Jäätteenmäki,,,,,安内莉·耶滕迈基,,,,Anneli Jäätteenmäki,,,Anneli Jäätteenmäki,Anneli Jäätteenmäki,,安内莉·耶滕迈基,,,,אנלי יטנמקי,안넬리 예텐메키,Anneli Jäätteenmäki,アンネリ・ヤーテンマキ,,,,,,,Анелі Яатээнмякі,,,,Anneli Jäätteenmäki,,Анелі Яатээнмякі,,,אנלי יטנמקי,,アンネリ・ヤーテンマキ,안넬리 예텐메키,,,,Anneli Jäätteenmäki,,,,,,,Anneli Jäätteenmäki,,,,,,,,,,,,,,,,,,,Anneli Jäätteenmäki,,,,,,,,,,,Anneli Jäätteenmäki,Anneli Jäätteenmäki,Anneli Jäätteenmäki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q713646,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,https://upload.wikimedia.org/wikipedia/commons/6/6c/Arto_Bryggare2_(cropped).jpg,male,1958-05-26,/m/0d90tc,Arto,,,,,,,,,,,,,,,,,,,,,,,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,Arto Bryggare,,Arto Bryggare,Arto Bryggare,Arto Bryggare,,,,,,,Arto Bryggare,,,,,,,Arto Bryggare,,,,,,,,,Arto Bryggare,,,,,,,,,,,Arto Bryggare,,Arto Bryggare,,,,,,Arto Bryggare,,,,Arto Bryggare,Arto Bryggare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arto Bryggare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q293122,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,https://upload.wikimedia.org/wikipedia/commons/5/50/Eva_Biaudet.jpg,female,1961-02-27,/m/0gmg038,Eva,,,,,,,,,,,,,,,,,,,,,,Эва Биодэ,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,Eva Biaudet,"Биодэ, Эва",,Eva Biaudet,Eva Biaudet,,,,,,,Eva Biaudet,,,,,,,Eva Biaudet,,,,,,,,,,Eva Biaudet,Eva Biaudet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1606293,Henrik Lax,Henrik Lax,Henrik Lax,Henrik Lax,Henrik Lax,Henrik Lax,Henrik Lax,,male,1946-05-06,/m/05v55n,Henrik,http://www.henriklax.nu,,,,28262,,,,,,,,,,,,,,,,,,Henrik Lax,Henrik Lax,Henrik Lax,Henrik Lax,,,,,Henrik Lax,,,Henrik Lax,Henrik Lax,,,,,,,Henrik Lax,,,,,,,Henrik Lax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Lax,,Henrik Lax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6069855,Irina Krohn,Irina Krohn,Irina Krohn,,,Irina Krohn,Irina Krohn,,female,1962-07-10,,Irina,,,,,,,,nm1620724,,,,,,,,,,,,,,,Irina Krohn,,Irina Krohn,Irina Krohn,,,,,,,,Irina Krohn,,,,,,,,,,,,,,Irina Krohn,,,,,,,,,,,,,Irina Krohn,Irina Krohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2605274,Jan-Erik Enestam,Jan-Erik Enestam,Jan-Erik Enestam,Jan-Erik Enestam,Jan-Erik Enestam,Jan-Erik Enestam,Jan-Erik Enestam,https://upload.wikimedia.org/wikipedia/commons/e/ec/Enestam.jpg,male,1947-03-12,/m/01gnb6,,,,,,,,,,,,,,,,,,,,,,,"Энестам, Ян-Эрик",Jan-Erik Enestam,Jan-Erik Enestam,Jan-Erik Enestam,Jan-Erik Enestam,,Jan-Erik Enestam,,Jan-Erik Enestam,Jan-Erik Enestam,"Энестам, Ян-Эрик",,,Jan-Erik Enestam,,,,,,,Jan-Erik Enestam,,,,,,,,,,,,,,,,,Jan-Erik Enestam,Jan-Erik Enestam,,,,,,,,,,,,,,,,,,Jan-Erik Enestam,,,,,,,,,,,,,,,Jan-Erik Enestam,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan-Erik Enestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan-Erik Enestam,Jan-Erik Enestam,
Q11868692,Kaarina Dromberg,Kaarina Dromberg,Kaarina Dromberg,,,Kaarina Dromberg,Kaarina Dromberg,,female,1942-05-22,,Kaarina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaarina Dromberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3228984,Leena Luhtanen,Leena Luhtanen,Leena Luhtanen,Leena Luhtanen,Leena Luhtanen,Leena Luhtanen,Leena Luhtanen,https://upload.wikimedia.org/wikipedia/commons/a/ad/Leena_Luhtanen.jpg,female,1941-02-12,/m/09bfst,Leena,,,,,,,,,,,,,,,,,,,,,,,Leena Luhtanen,,Leena Luhtanen,Leena Luhtanen,,,,Leena Luhtanen,,,,Leena Luhtanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q29110,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,https://upload.wikimedia.org/wikipedia/commons/d/da/Paavo_Lipponen_2004.jpg,male,1941-04-23,/m/0619l,Paavo,,,9022447,n91049931,,131498908,,,,,,,,,,,00000021368,,,,,"Липпонен, Пааво",Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,"Липпонен, Пааво",Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Пааво Ліппонен,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Пааво Ліппонен,,,Paavo Lipponen,Paavo Lipponen,,,Paavo Lipponen,بآفو ليبونن,,بآفو ليبونن,,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,,,,,,,,,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,,,帕沃·利波宁,,,Paavo Lipponen,Paavo Lipponen,Paavo Lipponen,,Paavo Lipponen,Paavo Lipponen,,帕沃·利波宁,,,,,파보 리포넨,Paavo Lipponen,パーヴォ・リッポネン,,,,,,,Паава Ліпанен,,,,Paavo Lipponen,,Паава Ліпанен,,,,,パーヴォ・リッポネン,파보 리포넨,,,,Paavo Lipponen,,,,,,,Paavo Lipponen,,,,,,,,,,,,,,,,,,,Paavo Lipponen,,,,,,,,,,,,Paavo Lipponen,,,,,,,,,,پاڤو ليپونين,,,باڤو ليبونين,,,,,,,,पाव्हो लिप्पोनेन,,,,,पाव्हो लिप्पोनेन,,,,,
Q560930,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,https://upload.wikimedia.org/wikipedia/commons/f/fd/Paavo_Väyrynen_2009.jpg,male,1946-09-02,/m/05y5df,Paavo,,,276546665,n83073046,2128,1061067734,,nm0904895,,,,,,,,,,,,,,Пааво Вяюрюнен,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,,,,Paavo Väyrynen,Paavo Väyrynen,"Вяюрюнен, Пааво",Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,,,,Paavo Väyrynen,,Paavo Väyrynen,Paavo Väyrynen,Paavo Väyrynen,,,,,,Paavo Väyrynen,,,Paavo Väyrynen,,,,,Paavo Väyrynen,,Paavo Väyrynen,Paavo Väyrynen,,,,,,,,,,Paavo Väyrynen,,,,,,,,,Paavo Väyrynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paavo Väyrynen,,Paavo Väyrynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
