id,birth_date,name,sort_name,family_name,given_name,image,source,term,party,party_id,start_date,end_date
mp_DonikaKadajBujupi,"",Donika Kadaj Bujupi,Kadaj Bujupi Donika,Kadaj Bujupi,Donika,http://files.parldata.eu/kv/kuvendi/people/mp_DonikaKadajBujupi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,843",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_DudaBalje,"",Duda Balje,Balje Duda,Balje,Duda,http://files.parldata.eu/kv/kuvendi/people/mp_DudaBalje/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,809",chamber_2010-12-12,Grupi 6+,parliamentary_group_41,2010-12-12,2014-05-07
mp_ElmiReçica,"",Elmi Reçica,Reçica Elmi,Reçica,Elmi,http://files.parldata.eu/kv/kuvendi/people/mp_ElmiRe%C3%A7ica/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,889",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_EmilijaRedEpi,"",Emilija Redepi,Redepi Emilija,Redepi,Emilija,http://files.parldata.eu/kv/kuvendi/people/mp_EmilijaRed%C2%9EEpi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,778&secid=102&legid=4",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_EminGërbeshi,"",Emin Gërbeshi,Gërbeshi Emin,Gërbeshi,Emin,http://files.parldata.eu/kv/kuvendi/people/mp_EminG%C3%ABrbeshi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,800&secid=102&legid=4",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_EnisKervan,"",Enis Kervan,Kervan Enis,Kervan,Enis,http://files.parldata.eu/kv/kuvendi/people/mp_EnisKervan/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,660&secid=102&legid=4",chamber_2010-12-12,Grupi 6+,parliamentary_group_41,2010-12-12,2014-05-07
mp_EqremKryeziu,"",Eqrem Kryeziu,Kryeziu Eqrem,Kryeziu,Eqrem,http://files.parldata.eu/kv/kuvendi/people/mp_EqremKryeziu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,715&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_EtemArifi,"",Etem Arifi,Arifi Etem,Arifi,Etem,http://files.parldata.eu/kv/kuvendi/people/mp_EtemArifi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,874",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_FadilDemaku,"",Fadil Demaku,Demaku Fadil,Demaku,Fadil,http://files.parldata.eu/kv/kuvendi/people/mp_FadilDemaku/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,932",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_FatmirLimaj,"",Fatmir Limaj,Limaj Fatmir,Limaj,Fatmir,http://files.parldata.eu/kv/kuvendi/people/mp_FatmirLimaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,853",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_FatmirXhelili,"",Fatmir Xhelili,Xhelili Fatmir,Xhelili,Fatmir,http://files.parldata.eu/kv/kuvendi/people/mp_FatmirXhelili/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,753&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_FatonTopalli,"",Faton Topalli,Topalli Faton,Topalli,Faton,http://files.parldata.eu/kv/kuvendi/people/mp_FatonTopalli/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,942",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_FikrimDamka,"",Fikrim Damka,Damka Fikrim,Damka,Fikrim,http://files.parldata.eu/kv/kuvendi/people/mp_FikrimDamka/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,940",chamber_2010-12-12,Grupi 6+,parliamentary_group_41,2010-12-12,2014-05-07
mp_FloraBrovina,"",Flora Brovina,Brovina Flora,Brovina,Flora,http://files.parldata.eu/kv/kuvendi/people/mp_FloraBrovina/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,894",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_FlorinKrasniqi,"",Florin Krasniqi,Krasniqi Florin,Krasniqi,Florin,http://files.parldata.eu/kv/kuvendi/people/mp_FlorinKrasniqi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,758&secid=102&legid=4",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_GanimeteMusliu,"",Ganimete Musliu,Musliu Ganimete,Musliu,Ganimete,http://files.parldata.eu/kv/kuvendi/people/mp_GanimeteMusliu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,895",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_GlaukKonjufca,"",Glauk Konjufca,Konjufca Glauk,Konjufca,Glauk,http://files.parldata.eu/kv/kuvendi/people/mp_GlaukKonjufca/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,810",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_GoranMarinkoviæ,1965-09-20,Goran Marinkoviæ,Marinkoviæ Goran,Marinkoviæ,Goran,http://files.parldata.eu/kv/kuvendi/people/mp_GoranMarinkovi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,752&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_GëzimKelmendi,"",Gëzim Kelmendi,Kelmendi Gëzim,Kelmendi,Gëzim,http://files.parldata.eu/kv/kuvendi/people/mp_G%C3%ABzimKelmendi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,896",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_HakiDemolli,1963-02-17,Haki Demolli,Demolli Haki,Demolli,Haki,http://files.parldata.eu/kv/kuvendi/people/mp_HakiDemolli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,693&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_HalitKrasniqi,"",Halit Krasniqi,Krasniqi Halit,Krasniqi,Halit,http://files.parldata.eu/kv/kuvendi/people/mp_HalitKrasniqi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,692&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_HamzaBalje,1970-09-13,Hamza Balje,Balje Hamza,Balje,Hamza,http://files.parldata.eu/kv/kuvendi/people/mp_HamzaBalje/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,669&secid=102&legid=4",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_HashimDeshishku,"",Hashim Deshishku,Deshishku Hashim,Deshishku,Hashim,http://files.parldata.eu/kv/kuvendi/people/mp_HashimDeshishku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,729&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_HasimeKrasniqi,1966-03-03,Hasime Krasniqi,Krasniqi Hasime,Krasniqi,Hasime,http://files.parldata.eu/kv/kuvendi/people/mp_HasimeKrasniqi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,677&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_HatimBaxhaku,"",Hatim Baxhaku,Baxhaku Hatim,Baxhaku,Hatim,http://files.parldata.eu/kv/kuvendi/people/mp_HatimBaxhaku/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,826",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_HaxhiShala,"",Haxhi Shala,Shala Haxhi,Shala,Haxhi,http://files.parldata.eu/kv/kuvendi/people/mp_HaxhiShala/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,856",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_HydajetHyseni,"",Hydajet Hyseni,Hyseni Hydajet,Hyseni,Hydajet,http://files.parldata.eu/kv/kuvendi/people/mp_HydajetHyseni/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,708&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_HykmeteBajrami,1975-01-20,Hykmete Bajrami,Bajrami Hykmete,Bajrami,Hykmete,http://files.parldata.eu/kv/kuvendi/people/mp_HykmeteBajrami/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,676&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_IsmetBeqiri,"",Ismet Beqiri,Beqiri Ismet,Beqiri,Ismet,http://files.parldata.eu/kv/kuvendi/people/mp_IsmetBeqiri/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,814",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_JakupKrasniqi,"",Jakup Krasniqi,Krasniqi Jakup,Krasniqi,Jakup,http://files.parldata.eu/kv/kuvendi/people/mp_JakupKrasniqi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,656&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_JasminaIvkoviæ,1977-10-26,Jasmina ivkoviæ,ivkoviæ Jasmina,ivkoviæ,Jasmina,http://files.parldata.eu/kv/kuvendi/people/mp_Jasmina%C2%8EIvkovi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,686&secid=102&legid=4",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_JelenaBontiæ,1982-07-16,Jelena Bontiæ,Bontiæ Jelena,Bontiæ,Jelena,http://files.parldata.eu/kv/kuvendi/people/mp_JelenaBonti%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,674&secid=102&legid=4",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_JetonSvirca,1984-12-06,Jeton  Svirca,Svirca Jeton,Svirca,Jeton,http://files.parldata.eu/kv/kuvendi/people/mp_JetonSvirca/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,721&secid=102&legid=4",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_JustinaShirokaPula,"",Justina Shiroka-Pula,Shiroka-Pula Justina,Shiroka-Pula,Justina,http://files.parldata.eu/kv/kuvendi/people/mp_JustinaShirokaPula/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,772&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_KimeteBytyçi,1960-08-14,Kimete Bytyçi,Bytyçi Kimete,Bytyçi,Kimete,http://files.parldata.eu/kv/kuvendi/people/mp_KimeteByty%C3%A7i/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,798&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_KurtanKajtazi,"",Kurtan Kajtazi,Kajtazi Kurtan,Kajtazi,Kurtan,http://files.parldata.eu/kv/kuvendi/people/mp_KurtanKajtazi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,773&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_KymeteBajraktari,"",Kymete Bajraktari,Bajraktari Kymete,Bajraktari,Kymete,http://files.parldata.eu/kv/kuvendi/people/mp_KymeteBajraktari/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,776&secid=102&legid=4",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_LatifGashi,"",Latif Gashi,Gashi Latif,Gashi,Latif,http://files.parldata.eu/kv/kuvendi/people/mp_LatifGashi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,903",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_LirijeKajtazi,"",Lirije Kajtazi,Kajtazi Lirije,Kajtazi,Lirije,http://files.parldata.eu/kv/kuvendi/people/mp_LirijeKajtazi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,825",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_LumnijeMorina,1963-11-09,Lumnije Morina,Morina Lumnije,Morina,Lumnije,http://files.parldata.eu/kv/kuvendi/people/mp_LumnijeMorina/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,684&secid=102&legid=4",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_LutfiZharku,"",Lutfi Zharku,Zharku Lutfi,Zharku,Lutfi,http://files.parldata.eu/kv/kuvendi/people/mp_LutfiZharku/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,728&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_MilivojeStojanoviæ,1967-09-13,Milivoje Stojanoviæ,Stojanoviæ Milivoje,Stojanoviæ,Milivoje,http://files.parldata.eu/kv/kuvendi/people/mp_MilivojeStojanovi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,799&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_MuhametMustafa,"",Muhamet Mustafa,Mustafa Muhamet,Mustafa,Muhamet,http://files.parldata.eu/kv/kuvendi/people/mp_MuhametMustafa/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,828",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_MurseljHaljilji,1968-09-09,Murselj Haljilji,Haljilji Murselj,Haljilji,Murselj,http://files.parldata.eu/kv/kuvendi/people/mp_MurseljHaljilji/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,767&secid=102&legid=4",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_MyzejeneSelmani,"",Myzejene Selmani,Selmani Myzejene,Selmani,Myzejene,http://files.parldata.eu/kv/kuvendi/people/mp_MyzejeneSelmani/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,732&secid=102&legid=4",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_Müferaªinik,"",Müfera ªinik,ªinik Müfera,ªinik,Müfera,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C2%AAinik/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,683&secid=102&legid=4",chamber_2010-12-12,Grupi 6+,parliamentary_group_41,2010-12-12,2014-05-07
mp_NaitHasani,"",Nait Hasani,Hasani Nait,Hasani,Nait,http://files.parldata.eu/kv/kuvendi/people/mp_NaitHasani/image.4.png,"http://www.kuvendikosoves.org/?cid=1,102,930",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_NaserOsmani,"",Naser Osmani,Osmani Naser,Osmani,Naser,http://files.parldata.eu/kv/kuvendi/people/mp_NaserOsmani/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,824",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_NazaneBreca,1958-03-28,Nazane Breca,Breca Nazane,Breca,Nazane,http://files.parldata.eu/kv/kuvendi/people/mp_NazaneBreca/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,738&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_NijaziIdrizi,1959-06-09,Nijazi Idrizi,Idrizi Nijazi,Idrizi,Nijazi,http://files.parldata.eu/kv/kuvendi/people/mp_NijaziIdrizi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,743&secid=102&legid=4",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_PetarMiletiæ,"",Petar Miletiæ,Miletiæ Petar,Miletiæ,Petar,http://files.parldata.eu/kv/kuvendi/people/mp_PetarMileti%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,685&secid=102&legid=4",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_RadaTrajkoviæ,"",Rada Trajkoviæ,Trajkoviæ Rada,Trajkoviæ,Rada,http://files.parldata.eu/kv/kuvendi/people/mp_RadaTrajkovi%C3%A6/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,781&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_RamizKelmendi,"",Ramiz Kelmendi,Kelmendi Ramiz,Kelmendi,Ramiz,http://files.parldata.eu/kv/kuvendi/people/mp_RamizKelmendi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,916",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_RamizLladrovci,1966-01-03,Ramiz Lladrovci,Lladrovci Ramiz,Lladrovci,Ramiz,http://files.parldata.eu/kv/kuvendi/people/mp_RamizLladrovci/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,766&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_RamëVataj,1967-04-24,Ramë Vataj,Vataj Ramë,Vataj,Ramë,http://files.parldata.eu/kv/kuvendi/people/mp_Ram%C3%ABVataj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,716&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_RasimDemiri,1975-03-14,Rasim Demiri,Demiri Rasim,Demiri,Rasim,http://files.parldata.eu/kv/kuvendi/people/mp_RasimDemiri/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,681&secid=102&legid=4",chamber_2010-12-12,Grupi 6+,parliamentary_group_41,2010-12-12,2014-05-07
mp_RexhepSelimi,"",Rexhep Selimi,Selimi Rexhep,Selimi,Rexhep,http://files.parldata.eu/kv/kuvendi/people/mp_RexhepSelimi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,917",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_RitaHajzerajBeqaj,1982-09-07,Rita Hajzeraj-Beqaj,Hajzeraj-Beqaj Rita,Hajzeraj-Beqaj,Rita,http://files.parldata.eu/kv/kuvendi/people/mp_RitaHajzerajBeqaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,771&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_SabriHamiti,"",Sabri Hamiti,Hamiti Sabri,Hamiti,Sabri,http://files.parldata.eu/kv/kuvendi/people/mp_SabriHamiti/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,819",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_SadriFerati,"",Sadri Ferati,Ferati Sadri,Ferati,Sadri,http://files.parldata.eu/kv/kuvendi/people/mp_SadriFerati/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,830",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_SafeteHadergjonaj,"",Safete Hadergjonaj,Hadergjonaj Safete,Hadergjonaj,Safete,http://files.parldata.eu/kv/kuvendi/people/mp_SafeteHadergjonaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,666&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_SalaBerishaShala,"",Sala Berisha- Shala,Berisha- Shala Sala,Berisha- Shala,Sala,http://files.parldata.eu/kv/kuvendi/people/mp_SalaBerishaShala/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,920",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_SalihMorina,"",Salih Morina,Morina Salih,Morina,Salih,http://files.parldata.eu/kv/kuvendi/people/mp_SalihMorina/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,835",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_SaliheMustafa,"",Salihe Mustafa,Mustafa Salihe,Mustafa,Salihe,http://files.parldata.eu/kv/kuvendi/people/mp_SaliheMustafa/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,934",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_SaAMilosavljeviæ,1973-05-04,Saa Milosavljeviæ,Milosavljeviæ Saa,Milosavljeviæ,Saa,http://files.parldata.eu/kv/kuvendi/people/mp_Sa%C2%9AAMilosavljevi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,699&secid=102&legid=4",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_SaAÐokiæ,"",Saa Ðokiæ,Ðokiæ Saa,Ðokiæ,Saa,http://files.parldata.eu/kv/kuvendi/people/mp_Sa%C2%9AA%C3%90oki%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,749&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_SevdieLama,"",Sevdie Lama,Lama Sevdie,Lama,Sevdie,http://files.parldata.eu/kv/kuvendi/people/mp_SevdieLama/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,747&secid=102&legid=4",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_ShaipMuja,"",Shaip Muja,Muja Shaip,Muja,Shaip,http://files.parldata.eu/kv/kuvendi/people/mp_ShaipMuja/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,931",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_SkenderHyseni,"",Skender Hyseni,Hyseni Skender,Hyseni,Skender,http://files.parldata.eu/kv/kuvendi/people/mp_SkenderHyseni/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,710&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_SretenIvanoviæ,1973-09-16,Sreten Ivanoviæ,Ivanoviæ Sreten,Ivanoviæ,Sreten,http://files.parldata.eu/kv/kuvendi/people/mp_SretenIvanovi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,782&secid=102&legid=4",chamber_2010-12-12,SLS,parliamentary_group_46,2010-12-12,2014-05-07
mp_SuzanNovoberdali,1963-01-30,Suzan Novoberdali,Novoberdali Suzan,Novoberdali,Suzan,http://files.parldata.eu/kv/kuvendi/people/mp_SuzanNovoberdali/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,706&secid=102&legid=4",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_TeutaHaxhiu,"",Teuta Haxhiu,Haxhiu Teuta,Haxhiu,Teuta,http://files.parldata.eu/kv/kuvendi/people/mp_TeutaHaxhiu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,851",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_TeutaSahatqija,"",Teuta Sahatqija,Sahatqija Teuta,Sahatqija,Teuta,http://files.parldata.eu/kv/kuvendi/people/mp_TeutaSahatqija/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,838",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_TimeKadriaj,"",Time Kadriaj,Kadriaj Time,Kadriaj,Time,http://files.parldata.eu/kv/kuvendi/people/mp_TimeKadriaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,734&secid=102&legid=4",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_UkëRugova,1980-06-03,Ukë Rugova,Rugova Ukë,Rugova,Ukë,http://files.parldata.eu/kv/kuvendi/people/mp_Uk%C3%ABRugova/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,764&secid=102&legid=4",chamber_2010-12-12,KKR,parliamentary_group_42,2010-12-12,2014-05-07
mp_ValbonaDibra,1977-10-25,Valbona Dibra,Dibra Valbona,Dibra,Valbona,http://files.parldata.eu/kv/kuvendi/people/mp_ValbonaDibra/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,768&secid=102&legid=4",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_VesimirSaviæ,1966-02-14,Vesimir Saviæ,Saviæ Vesimir,Saviæ,Vesimir,http://files.parldata.eu/kv/kuvendi/people/mp_VesimirSavi%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,722&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_VesnaMikiæ,1970-02-26,Vesna Mikiæ,Mikiæ Vesna,Mikiæ,Vesna,http://files.parldata.eu/kv/kuvendi/people/mp_VesnaMiki%C3%A6/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,670&secid=102&legid=4",chamber_2010-12-12,PG,parliamentary_group_47,2010-12-12,2014-05-07
mp_VisarYmeri,"",Visar Ymeri,Ymeri Visar,Ymeri,Visar,http://files.parldata.eu/kv/kuvendi/people/mp_VisarYmeri/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,928",chamber_2010-12-12,Grupi i Vetëvendosjes,parliamentary_group_40,2010-12-12,2014-05-07
mp_VjollcaKrasniqi,1970-07-01,Vjollca Krasniqi,Krasniqi Vjollca,Krasniqi,Vjollca,http://files.parldata.eu/kv/kuvendi/people/mp_VjollcaKrasniqi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,756&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_VjosaOsmani,"",Vjosa Osmani,Osmani Vjosa,Osmani,Vjosa,"","http://www.kuvendikosoves.org/?cid=1,102,811",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_XhaferTahiri,"",Xhafer Tahiri,Tahiri Xhafer,Tahiri,Xhafer,"","http://www.kuvendikosoves.org/?cid=1,158,804&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_XhavitHaliti,"",Xhavit Haliti,Haliti Xhavit,Haliti,Xhavit,http://files.parldata.eu/kv/kuvendi/people/mp_XhavitHaliti/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,925",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_XhavitUka,"",Xhavit Uka,Uka Xhavit,Uka,Xhavit,http://files.parldata.eu/kv/kuvendi/people/mp_XhavitUka/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,805&secid=102&legid=4",chamber_2010-12-12,LDK,parliamentary_group_44,2010-12-12,2014-05-07
mp_XhevahireIzmaku,"",Xhevahire Izmaku,Izmaku Xhevahire,Izmaku,Xhevahire,http://files.parldata.eu/kv/kuvendi/people/mp_XhevahireIzmaku/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,926",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
