id,name,group,party_wikipedia,area,term,identifier__wikipedia_fo,source,name__fo,wikipedia__fo,name__da,wikipedia__da,name__en,wikipedia__en,gender,birth_date,given_name,image,identifier__freebase,death_date,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__isni,identifier__bnf,website,name__hu,name__nb,name__de,wikipedia__hu,wikipedia__no,name__es,name__sv,name__pl,name__nl,name__fr,wikipedia__commons,wikipedia__de,wikipedia__es,wikipedia__pl,wikipedia__sv,name__is,name__nds,wikipedia__fr,wikipedia__is,name__eo,name__ru,name__fi,name__it,name__id,name__nn,name__cs,name__el,name__gv,name__zh,wikipedia__cs,wikipedia__el,wikipedia__eo,wikipedia__fi,wikipedia__gv,wikipedia__id,wikipedia__it,wikipedia__nl,wikipedia__nn,wikipedia__ru,wikipedia__zh,name__ja,wikipedia__ja,name__tr,name__os,name__sh,name__az,name__ca,name__lt,name__mg,wikipedia__az,wikipedia__ca,wikipedia__lt,wikipedia__mg,wikipedia__os,wikipedia__sh,wikipedia__tr,identifier__wikidata
bill_justinussen,Bill Justinussen,Miðflokkurin,Miðflokkurin,Eysturoy,2011,Bill Justinussen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Bill Justinussen,Bill Justinussen,Bill Justinussen,Bill Justinussen,,,male,1963-08-27,Bill,,,,,,,,,,Bill Justinussen,Bill Justinussen,Bill Justinussen,Bill Justinussen,Bill Justinussen,,,,,,,Bill Justinussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q362474
bjarni_djurholm,Bjarni Djurholm,Fólkaflokkurin,Fólkaflokkurin,Suðurstreymoy,2011,Bjarni Djurholm,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Bjarni Djurholm,Bjarni Djurholm,Bjarni Djurholm,Bjarni Djurholm,Bjarni Djurholm,,male,1957-03-19,Bjarni,,,,,,,,,,Bjarni Djurholm,Bjarni Djurholm,Bjarni Djurholm,Bjarni Djurholm,Bjarni Djurholm,,Bjarni Djurholm,,Bjarni Djurholm,Bjarni Djurholm,,,,,Bjarni Djurholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q738756
bjørn_kalsø,Bjørn Kalsø,Sambandsflokkurin,Sambandsflokkurin,Norðoyar,2011,Bjørn Kalsø,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,,,male,1966-03-23,Bjørn,https://upload.wikimedia.org/wikipedia/commons/2/27/Björn_Karlsö_at_Göteborg_Book_Fair_2012.jpg,,,,,,,,,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,Bjørn Kalsø,,Bjørn Kalsø,,Bjørn Kalsø,,Category:Bjørn Kalsø,Bjørn Kalsø,,,Bjørn Kalsø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q599944
bjørt_samuelsen,Bjørt Samuelsen,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2011,Bjørt Samuelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,,female,1965-03-02,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bjørt_Samuelsen_2015.JPG,,,,,,,,,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,Bjørt Samuelsen,,,,,,,Bjørt Samuelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q804182
bárður_nielsen,Bárður Nielsen,Sambandsflokkurin,Sambandsflokkurin,Norðurstreymoy,2011,Bárður Nielsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Bárður Nielsen,Bárður Nielsen,Bárður Nielsen,Bárður Nielsen,,,male,1972-04-16,Bárður,https://upload.wikimedia.org/wikipedia/commons/e/ec/Bardur_Nielsen.jpg,,,,,,,,,Bárður Nielsen,Bárður Nielsen,,Bárður Nielsen,Bárður Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q853551
edva_jacobsen,Edva Jacobsen,Sambandsflokkurin,Sambandsflokkurin,Eysturoy,2011,Edva Jacobsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Edva Jacobsen,Edva Jacobsen,Edva Jacobsen,Edva Jacobsen,,,female,1964-08-31,,https://upload.wikimedia.org/wikipedia/commons/b/bc/Edva_Jacobsen_2012.jpg,,,,,,,,,,Edva Jacobsen,,,Edva Jacobsen,,,,,,,,,,,,,,,,,,Edva Jacobsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16964224
elsebeth_mercedis_gunnleygsdóttur,Elsebeth Mercedis Gunnleygsdóttur,Fólkaflokkurin,Fólkaflokkurin,Norðoyar,2011,Elsebeth Mercedis Gunnleygsdóttur,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Elsebeth Mercedis Gunnleygsdóttur,Elsebeth Mercedis Gunnleygsdóttur,Elsebeth Mercedis Gunnleygsdóttur,Elsebeth Mercedis Gunnleygsdóttur,Elsebeth Mercedis Gunnleygsdóttur,,female,1963-10-26,,,,,,,,,,,,Elsebeth Mercedis Gunnleygsdóttur,Elsebeth Mercedis Gunnleygsdóttur,,Elsebeth Mercedis Gunnleygsdóttur,,,,,Elsebeth Mercedis Gunnleygsdóttur,Category:Elsebeth Mercedis Gunnleygsdóttur,Elsebeth Mercedis Gunnleygsdóttur,,,,,Elsebeth Mercedis Gunnleygsdóttur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16964316
eyðgunn_samuelsen,Eyðgunn Samuelsen,Javnaðarflokkurin,Javnaðarflokkurin,Norðoyar,2011,Eyðgunn Samuelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Eyðgunn Samuelsen,Eyðgunn Samuelsen,Eyðgunn Samuelsen,Eyðgunn Samuelsen,Eyðgunn Samuelsen,Eyðgunn Samuelsen,female,1959-05-23,,https://upload.wikimedia.org/wikipedia/commons/0/07/Eyðgunn_Samuelsen_2012.jpg,,,,,,,,,Eyðgunn Samuelsen,Eyðgunn Samuelsen,Eyðgunn Samuelsen,Eyðgunn Samuelsen,Eyðgunn Samuelsen,,,,,,Category:Eyðgunn Samuelsen,Eyðgunn Samuelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q963652
gerhard_lognberg,Gerhard Lognberg,Javnaðarflokkurin,Javnaðarflokkurin,Sandoy,2011,Gerhard Lognberg,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Gerhard Lognberg,Gerhard Lognberg,Gerhard Lognberg,Gerhard Lognberg,,,male,1950-11-01,Gerhard,,,,,,,,,,Gerhard Lognberg,Gerhard Lognberg,,Gerhard Lognberg,Gerhard Lognberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1009810
gunvør_balle,Gunvør Balle,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2011,Gunvør Balle,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Gunvør Balle,Gunvør Balle,Gunvør Balle,Gunvør Balle,Gunvør Balle,,female,1967-03-31,,,,,,,,,,,,Gunvør Balle,Gunvør Balle,,Gunvør Balle,,,,Gunvør Balle,Gunvør Balle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11973363
hanus_samró,Hanus Samró,Fólkaflokkurin,Fólkaflokkurin,Suðurstreymoy,2011,Hanus Samró,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Hanus Samró,Hanus Samró,Hanus Samró,Hanus Samró,,,male,1988-05-01,,,,,,,,,,,,Hanus Samró,,,Hanus Samró,,,,,,Category:Hanus Samró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11974153
helgi_abrahamsen,Helgi Abrahamsen,Sambandsflokkurin,Sambandsflokkurin,Eysturoy,2011,Helgi Abrahamsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Helgi Abrahamsen,Helgi Abrahamsen,Helgi Abrahamsen,Helgi Abrahamsen,,,male,1966-11-24,,,,,,,,,,,Helgi Abrahamsen,Helgi Abrahamsen,,Helgi Abrahamsen,Helgi Abrahamsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q754881
henrik_old,Henrik Old,Javnaðarflokkurin,Javnaðarflokkurin,Suðuroy,2011,Henrik Old,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Henrik Old,Henrik Old,Henrik Old,Henrik Old,Henrik Old,Henrik Old,male,1947-06-20,Henrik,https://upload.wikimedia.org/wikipedia/commons/7/7d/Henrik_Old.jpg,,,,,,,,,,Henrik Old,Henrik Old,,Henrik Old,,,,,,Category:Henrik Old,Henrik Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3818072
høgni_hoydal,Høgni Hoydal,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2011,Høgni Hoydal,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,male,1966-03-28,,https://upload.wikimedia.org/wikipedia/commons/9/93/Hogni_hoydal.jpg,/m/05t39z,,54326312,,,0000 0000 3619 7045,137465233,,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Category:Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,Høgni Hoydal,,Høgni Hoydal,Høgni Hoydal,,,,,,,,,,,,,,,,,,,,,,ヘグニ・ホイダル,ヘグニ・ホイダル,,,,,,,,,,,,,,,Q567780
jacob_vestergaard,Jacob Vestergaard,Fólkaflokkurin,Fólkaflokkurin,Suðuroy,2011,Jacob Vestergaard,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,male,1961-04-07,Jacob,,,,,,,,,,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,Jacob Vestergaard,,,,,,Category:Jacob Vestergaard,Jacob Vestergaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q730980
jákup_mikkelsen_(politikari),Jákup Mikkelsen,Fólkaflokkurin,Fólkaflokkurin,Norðoyar,2011,Jákup Mikkelsen (politikari),https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Jákup Mikkelsen (politikari),Jákup Mikkelsen (politikari),Jákup Mikkelsen (politiker),Jákup Mikkelsen (politiker),,,male,1957-08-22,Jákup,,,,,,,,,,Jákup Mikkelsen,Jákup Mikkelsen,,Jákup Mikkelsen,Jákup Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1102350
janus_rein,Janus Rein,Framsókn,Framsókn,Suðurstreymoy,2011,Janus Rein,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Janus Rein,Janus Rein,Janus Rein,Janus Rein,,,male,1974-05-29,,,,,,,,,,,,Janus Rein,,,Janus Rein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16995924
jenis_av_rana,Jenis av Rana,Miðflokkurin,Miðflokkurin,Suðurstreymoy,2011,Jenis av Rana,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,male,1953-01-07,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Jenis_av_Rana.jpg,,,,,,,,,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,,Jenis av Rana,,,Jenis av Rana,Category:Jenis av Rana,Jenis av Rana,,,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,Jenis av Rana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q254129
jógvan_á_lakjuni,Jógvan á Lakjuni,Fólkaflokkurin,Fólkaflokkurin,Eysturoy,2011,Jógvan á Lakjuni,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,male,1952-11-13,Jógvan,https://upload.wikimedia.org/wikipedia/commons/5/57/Jogvan_a_Lakjuni_2.jpeg,,,,,,,,,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,Jógvan á Lakjuni,,Jógvan á Lakjuni,,Jógvan á Lakjuni,Jógvan á Lakjuni,,Jógvan á Lakjuni,,,Jógvan á Lakjuni,Jógvan á Lakjuni,,,Jógvan á Lakjuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q932304
johan_dahl,Johan Dahl,Sambandsflokkurin,Sambandsflokkurin,Suðuroy,2011,Johan Dahl,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Johan Dahl,Johan Dahl,Johan Dahl,Johan Dahl,,,male,1959-09-19,Johan,https://upload.wikimedia.org/wikipedia/commons/1/16/Johan_Dahl.jpg,,,,,,,,,Johan Dahl,Johan Dahl,,Johan Dahl,Johan Dahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1100947
jørgen_niclasen,Jørgen Niclasen,Fólkaflokkurin,Fólkaflokkurin,Vágar,2011,Jørgen Niclasen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,male,1969-01-17,Jørgen,https://upload.wikimedia.org/wikipedia/commons/9/9b/Jorgen_Niclasen_(2).jpg,/m/043ry58,,,,,,,,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,,Jørgen Niclasen,Jørgen Niclasen,Jørgen Niclasen,,Jørgen Niclasen,,Jørgen Niclasen,,,,,,,,,,,,,,,,,,,,,,,,,,,ヨルゲン・ニクラセン,ヨルゲン・ニクラセン,,,,,,,,,,,,,,,Q903946
kaj_leo_holm_johannesen,Kaj Leo Holm Johannesen,Sambandsflokkurin,Sambandsflokkurin,Suðurstreymoy,2011,Kaj Leo Holm Johannesen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Kaj Leo Johannesen,Kaj Leo Holm Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,male,1964-08-28,Kaj,https://upload.wikimedia.org/wikipedia/commons/d/dd/KajLeoJohannesen_crop.jpg,/m/04mzlgd,,,,,,,,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Category:Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Holm Johannesen,,Kaj Leo Johannesen,Kaj Leo Holm Johannesen,,Кай Лео Йоханнесен,Kaj Leo Johannesen,Kaj Johannesen,,Kaj Leo Johannesen,,Κάι Λέο Γιοχάνεσεν,,卡伊·莱奥·约翰内森,,Κάι Λέο Γιοχάνεσεν,,Kaj Leo Johannesen,,,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Кай Лео Йоханнесен,卡伊·莱奥·约翰内森,カイ・レオ・ヨハンセン,カイ・レオ・ヨハンセン,Kaj Leo Johannesen,Кай Лео Йоханнесен,Kaj Leo Johannesen,Kay Leo Yohannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kay Leo Yohannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Kaj Leo Johannesen,Кай Лео Йоханнесен,Kaj Leo Johannesen,Kaj Leo Johannesen,Q331786
kristin_michelsen,Kristin Michelsen,Javnaðarflokkurin,Javnaðarflokkurin,Suðuroy,2011,Kristin Michelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Kristin Michelsen,Kristin Michelsen,Kristin Michelsen,Kristin Michelsen,,,male,1956-07-30,Kristin,,,,,,,,,,,Kristin Michelsen,Kristin Michelsen,,Kristin Michelsen,,,,,,Category:Kristin Michelsen,Kristin Michelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11982122
kristina_háfoss,Kristina Háfoss,Tjóðveldi,Tjóðveldi,Suðurstreymoy,2011,Kristina Háfoss,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Kristina Háfoss,Kristina Háfoss,Kristina Háfoss,Kristina Háfoss,Kristina Háfoss,Kristina Háfoss,female,1975-06-26,Kristina,https://upload.wikimedia.org/wikipedia/commons/1/13/Kristina_Háfoss_2012.jpg,,,,,,,,,Kristina Háfoss,Kristina Háfoss,Kristina Háfoss,Kristina Háfoss,Kristina Háfoss,,,,Kristina Háfoss,Kristina Háfoss,Category:Kristina Háfoss,Kristina Háfoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q466349
kári_p._højgaard,Kári P. Højgaard,Sjálvstýrisflokkurin,Sjálvstýrisflokkurin,Eysturoy,2011,Kári P. Højgaard,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,male,1951-07-21,,https://upload.wikimedia.org/wikipedia/commons/8/88/Kari_P_Hojgaard.jpg,/m/02q_qv7,,,,,,,,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,Kári P. Højgaard,,Kári P. Højgaard,Kári P. Højgaard,Category:Kári P. Højgaard,Kári P. Højgaard,,,Kári P. Højgaard,,,,,,,,,,,Kári P. Højgaard,,,,Kári P. Højgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1062961
poul_michelsen,Poul Michelsen,Framsókn,Framsókn,Suðurstreymoy,2011,Poul Michelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,male,1944-07-22,Poul,https://upload.wikimedia.org/wikipedia/commons/6/6e/PoulMichelsen-wcm-2.PNG,,,,,,,,,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,Poul Michelsen,,,,,,Category:Poul Michelsen,Poul Michelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1416571
páll_á_reynatúgvu,Páll á Reynatúgvu,Tjóðveldi,Tjóðveldi,Sandoy,2011,Páll á Reynatúgvu,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,male,1967-07-26,,https://upload.wikimedia.org/wikipedia/commons/d/d9/Páll_á_Reynatúgvu_2012.jpg,/m/04ghrfc,,,,,,,,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,Páll á Reynatúgvu,,,Páll á Reynatúgvu,Páll á Reynatúgvu,,Páll á Reynatúgvu,,,,,,,,,,,Páll á Reynatúgvu,,,,,,,,,,,,,Páll á Reynatúgvu,,,,,,,,,,,,,,,,,,,,,Q754851
rigmor_dam,Rigmor Dam,Javnaðarflokkurin,Javnaðarflokkurin,Suðurstreymoy,2011,Rigmor Dam,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Rigmor Dam,Rigmor Dam,Rigmor Dam,Rigmor Dam,Rigmor Dam,Rigmor Dam,female,1971-12-18,,https://upload.wikimedia.org/wikipedia/commons/9/9d/Rigmor_Dam_2014.JPG,,,,,,,,,,Rigmor Dam,Rigmor Dam,,Rigmor Dam,,,,,,Category:Rigmor Dam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q15633676
rósa_samuelsen,Rósa Samuelsen,Sambandsflokkurin,Sambandsflokkurin,Vágar,2011,Rósa Samuelsen,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Rósa Samuelsen,Rósa Samuelsen,Rósa Samuelsen,Rósa Samuelsen,,,female,1959-12-22,Rósa,https://upload.wikimedia.org/wikipedia/commons/9/92/Rósa_Samuelsen_2012.jpg,,,,,,,,,Rósa Samuelsen,Rósa Samuelsen,,Rósa Samuelsen,Rósa Samuelsen,,,,,,Category:Rósa Samuelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1253548
sirið_stenberg,Sirið Stenberg,Tjóðveldi,Tjóðveldi,Suðuroy[1],2011,Sirið Stenberg,https://fo.wikipedia.org/wiki/L%C3%B8gtingslimir_%C3%AD_F%C3%B8royum_2011%E2%80%932015,Sirið Stenberg,Sirið Stenberg,Sirið Stenberg,Sirið Stenberg,Sirið Stenberg,Sirið Stenberg,female,1968-05-26,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Sirid_Stenberg_2014.JPG,,,,,,,,,,Sirið Stenberg,Sirið Stenberg,,Sirið Stenberg,,,,,Sirið Stenberg,Category:Sirið Stenberg,Sirið Stenberg,,,,,Sirið Stenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q12000640
