id,name,identifier__historichansard,area,group,group_id,start_date,start_reason,end_date,end_reason,term,name__en,image,gender,identifier__viaf,identifier__gnd,identifier__lcauth,birth_date,identifier__freebase,given_name,website,identifier__muzinger,identifier__journalisted,identifier__europarlmep,family_name,death_date,identifier__isni,identifier__bnf,identifier__sudoc,identifier__imdb,identifier__nta,identifier__nla,identifier__npg,identifier__musicbrainz,identifier__selibr,identifier__nndb,identifier__oxforddnb,identifier__gtaa,honorific_prefix,identifier__hansard,wikipedia__en,identifier__munzinger,identifier__discogs,identifier__parliamentdotuk,name__zh,name__pl,name__eu,name__fr,name__ru,name__es,name__ca,name__hu,name__fi,name__it,name__la,name__cy,name__de,name__br,name__ga,name__nl,name__sv,name__mzn,name__oc,name__nb,name__da,name__nn,name__he,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__de,wikipedia__es,wikipedia__eu,wikipedia__fi,wikipedia__fr,wikipedia__ga,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__mzn,wikipedia__nl,wikipedia__pl,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__zh,name__ko,name__tr,name__el,name__tl,name__af,name__en_ca,name__en_gb,name__uk,name__fa,wikipedia__af,wikipedia__da,wikipedia__el,wikipedia__ko,wikipedia__no,wikipedia__tl,wikipedia__tr,wikipedia__uk,name__ro,wikipedia__ro,wikipedia__enwikiquote,wikipedia__commons,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__gl,name__be,name__id,name__bn,name__ar,name__pt,name__eo,name__be_tarask,name__cs,name__bg,name__ckb,name__az,name__hy,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ckb,wikipedia__cs,wikipedia__eo,wikipedia__fa,wikipedia__gl,wikipedia__id,wikipedia__nn,wikipedia__pt,name__sr_el,name__sr_ec,name__hr,name__sco,name__sr,name__ie,name__ja,wikipedia__hr,wikipedia__ie,wikipedia__itwikiquote,wikipedia__ja,wikipedia__sco,wikipedia__sr,name__an,name__bs,name__ceb,name__et,name__is,name__lb,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sk,name__sl,name__sq,name__vec,name__wa,name__gd,name__yo,name__pnb,name__ku_arab,name__ku_latn,name__ku,name__hi,name__ur,wikipedia__et,wikipedia__gd,wikipedia__ku,wikipedia__pnb,wikipedia__sk,wikipedia__ur,wikipedia__yo,name__ta,wikipedia__ta,name__vmf,name__nan,name__mr,name__io,wikipedia__io,wikipedia__is,wikipedia__mr,wikipedia__zh_min_nan,name__de_ch,identifier__wikidata
13815,Alban Maginness,,Belfast North,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Alban Maginness,,male,,,,1950-07-09,,Alban,,,,,,,,,,,,,,,,,,,,,Alban Maginness,,,,,,,Alban Maginness,,Alban Maginness,,,,Alban Maginness,,,Alban Maginness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4709010
13815,Alban Maginness,,Belfast North,Social Democratic and Labour Party,social-democratic-and-labour-party,2003-11-26,general_election,2007-01-30,dissolution,2,Alban Maginness,,male,,,,1950-07-09,,Alban,,,,,,,,,,,,,,,,,,,,,Alban Maginness,,,,,,,Alban Maginness,,Alban Maginness,,,,Alban Maginness,,,Alban Maginness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4709010
13815,Alban Maginness,,Belfast North,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Alban Maginness,,male,,,,1950-07-09,,Alban,,,,,,,,,,,,,,,,,,,,,Alban Maginness,,,,,,,Alban Maginness,,Alban Maginness,,,,Alban Maginness,,,Alban Maginness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4709010
13815,Alban Maginness,,Belfast North,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,,,4,Alban Maginness,,male,,,,1950-07-09,,Alban,,,,,,,,,,,,,,,,,,,,,Alban Maginness,,,,,,,Alban Maginness,,Alban Maginness,,,,Alban Maginness,,,Alban Maginness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4709010
13816,Alex Maskey,,Belfast West,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1,Alex Maskey,https://upload.wikimedia.org/wikipedia/commons/a/a9/Alex_Maskey.jpg,male,41788422,,,1952-01-08,,Alex,,,,,,,,,,,,,,,,,,,,,Alex Maskey,,,,,,,Alex Maskey,"Мэски, Алекс",Alex Maskey,,,,,,,Alex Maskey,,,Alex Maskey,,,,,,,,,,,Alex Maskey,,,,,,,,,,,,,"Мэски, Алекс",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1116655
13816,Alex Maskey,,Belfast South,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Alex Maskey,https://upload.wikimedia.org/wikipedia/commons/a/a9/Alex_Maskey.jpg,male,41788422,,,1952-01-08,,Alex,,,,,,,,,,,,,,,,,,,,,Alex Maskey,,,,,,,Alex Maskey,"Мэски, Алекс",Alex Maskey,,,,,,,Alex Maskey,,,Alex Maskey,,,,,,,,,,,Alex Maskey,,,,,,,,,,,,,"Мэски, Алекс",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1116655
13816,Alex Maskey,,Belfast South,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Alex Maskey,https://upload.wikimedia.org/wikipedia/commons/a/a9/Alex_Maskey.jpg,male,41788422,,,1952-01-08,,Alex,,,,,,,,,,,,,,,,,,,,,Alex Maskey,,,,,,,Alex Maskey,"Мэски, Алекс",Alex Maskey,,,,,,,Alex Maskey,,,Alex Maskey,,,,,,,,,,,Alex Maskey,,,,,,,,,,,,,"Мэски, Алекс",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1116655
13816,Alex Maskey,,Belfast South,Sinn Féin,sinn-fein,2011-05-06,election,2014-11-03,resigned,4,Alex Maskey,https://upload.wikimedia.org/wikipedia/commons/a/a9/Alex_Maskey.jpg,male,41788422,,,1952-01-08,,Alex,,,,,,,,,,,,,,,,,,,,,Alex Maskey,,,,,,,Alex Maskey,"Мэски, Алекс",Alex Maskey,,,,,,,Alex Maskey,,,Alex Maskey,,,,,,,,,,,Alex Maskey,,,,,,,,,,,,,"Мэски, Алекс",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1116655
13816,Alex Maskey,,Belfast West,Sinn Féin,sinn-fein,2014-11-04,appointed,,,4,Alex Maskey,https://upload.wikimedia.org/wikipedia/commons/a/a9/Alex_Maskey.jpg,male,41788422,,,1952-01-08,,Alex,,,,,,,,,,,,,,,,,,,,,Alex Maskey,,,,,,,Alex Maskey,"Мэски, Алекс",Alex Maskey,,,,,,,Alex Maskey,,,Alex Maskey,,,,,,,,,,,Alex Maskey,,,,,,,,,,,,,"Мэски, Алекс",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1116655
13818,Fra McCann,,Belfast West,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Fra McCann,https://upload.wikimedia.org/wikipedia/commons/6/6d/Fra_McCann.jpg,male,,,,1953-06-19,,,,,,,,,,,,,,,,,,,,,,,Fra McCann,,,,,,,Fra McCann,"Маккенн, Фра",,,,,Fra McCann,,,Fra McCann,,,,,,,,,,,,,,,,,,,,,,,,,,,"Маккенн, Фра",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5477442
13818,Fra McCann,,Belfast West,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Fra McCann,https://upload.wikimedia.org/wikipedia/commons/6/6d/Fra_McCann.jpg,male,,,,1953-06-19,,,,,,,,,,,,,,,,,,,,,,,Fra McCann,,,,,,,Fra McCann,"Маккенн, Фра",,,,,Fra McCann,,,Fra McCann,,,,,,,,,,,,,,,,,,,,,,,,,,,"Маккенн, Фра",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5477442
13818,Fra McCann,,Belfast West,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Fra McCann,https://upload.wikimedia.org/wikipedia/commons/6/6d/Fra_McCann.jpg,male,,,,1953-06-19,,,,,,,,,,,,,,,,,,,,,,,Fra McCann,,,,,,,Fra McCann,"Маккенн, Фра",,,,,Fra McCann,,,Fra McCann,,,,,,,,,,,,,,,,,,,,,,,,,,,"Маккенн, Фра",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5477442
13819,Kieran McCarthy,,Strangford,Alliance,alliance,1998-06-25,general_election,2003-04-28,general_election,1,Kieran McCarthy,https://upload.wikimedia.org/wikipedia/commons/1/12/Kieran_McCarthy_MLA.jpg,male,,,,1942-09-09,,Kieran,,,,,,,,,,,,,,,,,,,,,Kieran McCarthy,,,,,,,Kieran McCarthy,,Kieran McCarthy,,,,,,,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,Kieran McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6405417
13819,Kieran McCarthy,,Strangford,Alliance,alliance,2003-11-26,general_election,2007-01-30,dissolution,2,Kieran McCarthy,https://upload.wikimedia.org/wikipedia/commons/1/12/Kieran_McCarthy_MLA.jpg,male,,,,1942-09-09,,Kieran,,,,,,,,,,,,,,,,,,,,,Kieran McCarthy,,,,,,,Kieran McCarthy,,Kieran McCarthy,,,,,,,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,Kieran McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6405417
13819,Kieran McCarthy,,Strangford,Alliance,alliance,2007-03-09,election,2011-03-24,dissolution,3,Kieran McCarthy,https://upload.wikimedia.org/wikipedia/commons/1/12/Kieran_McCarthy_MLA.jpg,male,,,,1942-09-09,,Kieran,,,,,,,,,,,,,,,,,,,,,Kieran McCarthy,,,,,,,Kieran McCarthy,,Kieran McCarthy,,,,,,,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,Kieran McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6405417
13819,Kieran McCarthy,,Strangford,Alliance,alliance,2011-05-06,election,,,4,Kieran McCarthy,https://upload.wikimedia.org/wikipedia/commons/1/12/Kieran_McCarthy_MLA.jpg,male,,,,1942-09-09,,Kieran,,,,,,,,,,,,,,,,,,,,,Kieran McCarthy,,,,,,,Kieran McCarthy,,Kieran McCarthy,,,,,,,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,,,Kieran McCarthy,Kieran McCarthy,Kieran McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6405417
13821,Raymond McCartney,,Foyle,Sinn Féin,sinn-fein,2004-07-15,appointed,2007-01-30,dissolution,2,Raymond McCartney,https://upload.wikimedia.org/wikipedia/commons/e/e5/RaymondMcCartney.jpg,male,,,,1954-11-29,,Raymond,,,,,,,,,,,,,,,,,,,,,Raymond McCartney,,,,,,,Raymond McCartney,,Raymond McCartney,,,,,,,Raymond McCartney,,,Raymond McCartney,,,,,,,,,,,Raymond McCartney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2134210
13821,Raymond McCartney,,Foyle,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Raymond McCartney,https://upload.wikimedia.org/wikipedia/commons/e/e5/RaymondMcCartney.jpg,male,,,,1954-11-29,,Raymond,,,,,,,,,,,,,,,,,,,,,Raymond McCartney,,,,,,,Raymond McCartney,,Raymond McCartney,,,,,,,Raymond McCartney,,,Raymond McCartney,,,,,,,,,,,Raymond McCartney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2134210
13821,Raymond McCartney,,Foyle,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Raymond McCartney,https://upload.wikimedia.org/wikipedia/commons/e/e5/RaymondMcCartney.jpg,male,,,,1954-11-29,,Raymond,,,,,,,,,,,,,,,,,,,,,Raymond McCartney,,,,,,,Raymond McCartney,,Raymond McCartney,,,,,,,Raymond McCartney,,,Raymond McCartney,,,,,,,,,,,Raymond McCartney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2134210
13822,Nelson McCausland,,Belfast North,DUP,dup,2003-11-26,general_election,2007-01-30,dissolution,2,Nelson McCausland,,male,16714124,,,1951-08-15,,Nelson,,,,,,,,,,,,,,,,,,,,,Nelson McCausland,,,,,,,Nelson McCausland,,Nelson McCausland,,,,Nelson McCausland,,,Nelson McCausland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6990642
13822,Nelson McCausland,,Belfast North,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Nelson McCausland,,male,16714124,,,1951-08-15,,Nelson,,,,,,,,,,,,,,,,,,,,,Nelson McCausland,,,,,,,Nelson McCausland,,Nelson McCausland,,,,Nelson McCausland,,,Nelson McCausland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6990642
13822,Nelson McCausland,,Belfast North,DUP,dup,2011-05-06,election,,,4,Nelson McCausland,,male,16714124,,,1951-08-15,,Nelson,,,,,,,,,,,,,,,,,,,,,Nelson McCausland,,,,,,,Nelson McCausland,,Nelson McCausland,,,,Nelson McCausland,,,Nelson McCausland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6990642
13823,David McClarty,,East Londonderry,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,David McClarty,,male,,,,1951-02-23,,David,,,,,,2014-04-18,,,,,,,,,,,,,,,David McClarty,,,,,,,David McClarty,,David McClarty,,,,,,,David McClarty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5237292
13823,David McClarty,,East Londonderry,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,David McClarty,,male,,,,1951-02-23,,David,,,,,,2014-04-18,,,,,,,,,,,,,,,David McClarty,,,,,,,David McClarty,,David McClarty,,,,,,,David McClarty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5237292
13823,David McClarty,,East Londonderry,UUP,uup,2007-03-09,election,2010-12-31,changed_party,3,David McClarty,,male,,,,1951-02-23,,David,,,,,,2014-04-18,,,,,,,,,,,,,,,David McClarty,,,,,,,David McClarty,,David McClarty,,,,,,,David McClarty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5237292
13823,David McClarty,,East Londonderry,Independent,independent,2011-01-01,changed_party,2011-03-24,dissolution,3,David McClarty,,male,,,,1951-02-23,,David,,,,,,2014-04-18,,,,,,,,,,,,,,,David McClarty,,,,,,,David McClarty,,David McClarty,,,,,,,David McClarty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5237292
13823,David McClarty,,East Londonderry,Independent,independent,2011-05-06,election,2014-04-18,died,4,David McClarty,,male,,,,1951-02-23,,David,,,,,,2014-04-18,,,,,,,,,,,,,,,David McClarty,,,,,,,David McClarty,,David McClarty,,,,,,,David McClarty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5237292
13824,Donovan McClelland,,South Antrim,Social Democratic and Labour Party,social-democratic-and-labour-party,1998-06-25,general_election,2003-04-28,general_election,1,Donovan McClelland,,male,,,,1949-01-14,,Donovan,,,,,,,,,,,,,,,,,,,,,Donovan McClelland,,,,,,,Donovan McClelland,,,,,,Donovan McClelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5296845
13825,Barry McElduff,,West Tyrone,Sinn Féin,sinn-fein,1998-06-25,general_election,2003-04-28,general_election,1,Barry McElduff,,male,,,,1966-08-16,,Barry,,,,,,,,,,,,,,,,,,,,,Barry McElduff,,,,,,,Barry McElduff,,,,,,,,,Barry McElduff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4864486
13825,Barry McElduff,,West Tyrone,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Barry McElduff,,male,,,,1966-08-16,,Barry,,,,,,,,,,,,,,,,,,,,,Barry McElduff,,,,,,,Barry McElduff,,,,,,,,,Barry McElduff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4864486
13825,Barry McElduff,,West Tyrone,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Barry McElduff,,male,,,,1966-08-16,,Barry,,,,,,,,,,,,,,,,,,,,,Barry McElduff,,,,,,,Barry McElduff,,,,,,,,,Barry McElduff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4864486
13825,Barry McElduff,,West Tyrone,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Barry McElduff,,male,,,,1966-08-16,,Barry,,,,,,,,,,,,,,,,,,,,,Barry McElduff,,,,,,,Barry McElduff,,,,,,,,,Barry McElduff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4864486
13826,Alan McFarland,,North Down,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Alan McFarland,,male,,,,1949-08-09,,Alan,,,,,,,,,,,,,,,,,,,,,Alan McFarland,,,,,,,Alan McFarland,,Alan McFarland,,,,Alan McFarland,,,Alan McFarland,,,Alan McFarland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4707281
13826,Alan McFarland,,North Down,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Alan McFarland,,male,,,,1949-08-09,,Alan,,,,,,,,,,,,,,,,,,,,,Alan McFarland,,,,,,,Alan McFarland,,Alan McFarland,,,,Alan McFarland,,,Alan McFarland,,,Alan McFarland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4707281
13826,Alan McFarland,,North Down,UUP,uup,2007-03-09,election,2010-03-30,changed_party,3,Alan McFarland,,male,,,,1949-08-09,,Alan,,,,,,,,,,,,,,,,,,,,,Alan McFarland,,,,,,,Alan McFarland,,Alan McFarland,,,,Alan McFarland,,,Alan McFarland,,,Alan McFarland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4707281
13826,Alan McFarland,,North Down,Independent,independent,2010-03-31,changed_party,2011-03-24,dissolution,3,Alan McFarland,,male,,,,1949-08-09,,Alan,,,,,,,,,,,,,,,,,,,,,Alan McFarland,,,,,,,Alan McFarland,,Alan McFarland,,,,Alan McFarland,,,Alan McFarland,,,Alan McFarland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4707281
13827,Michael McGimpsey,,Belfast South,UUP,uup,1998-06-25,general_election,2003-04-28,general_election,1,Michael McGimpsey,https://upload.wikimedia.org/wikipedia/commons/c/c8/Michael_McGimpsey_UUP.png,male,,,,1948-06-01,,Michael,,,,,,,,,,,,,,,,,,,,,Michael McGimpsey,,,,,,,Michael McGimpsey,,Michael McGimpsey,,,,,,,Michael McGimpsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6832692
13827,Michael McGimpsey,,Belfast South,UUP,uup,2003-11-26,general_election,2007-01-30,dissolution,2,Michael McGimpsey,https://upload.wikimedia.org/wikipedia/commons/c/c8/Michael_McGimpsey_UUP.png,male,,,,1948-06-01,,Michael,,,,,,,,,,,,,,,,,,,,,Michael McGimpsey,,,,,,,Michael McGimpsey,,Michael McGimpsey,,,,,,,Michael McGimpsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6832692
13827,Michael McGimpsey,,Belfast South,UUP,uup,2007-03-09,election,2011-03-24,dissolution,3,Michael McGimpsey,https://upload.wikimedia.org/wikipedia/commons/c/c8/Michael_McGimpsey_UUP.png,male,,,,1948-06-01,,Michael,,,,,,,,,,,,,,,,,,,,,Michael McGimpsey,,,,,,,Michael McGimpsey,,Michael McGimpsey,,,,,,,Michael McGimpsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6832692
