id,name__en,name,image,gender,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,honorific_prefix,birth_date,identifier__freebase,family_name,given_name,identifier__ISNI,identifier__NLA,website,identifier__NNDB,death_date,identifier__Muzinger,twitter,identifier__BNF,identifier__NLI,identifier__NTA,instagram,facebook,identifier__ATP,identifier__ITF,wikipedia__en,identifier__Munzinger,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__pl,name__fr,name__ru,name__es,name__fi,name__it,name__la,name__de,name__ja,name__cs,name__fa,name__hr,name__nl,name__zh,name__sv,name__uk,name__mr,name__de_ch,name__el,name__en_ca,name__en_gb,name__he,name__id,name__ko,name__nb,name__pt_br,name__sh,name__ta,name__vi,name__hu,name__ms,name__be_tarask,name__da,name__fo,name__is,name__kl,name__nn,name__tl,name__sco,name__af,name__et,name__tr,name__ne,name__be,name__ur,name__bn,name__ro,name__sr,name__min,name__mn,name__hi,name__lt,name__bg,name__ar,name__io,name__th,name__ca,name__hy,name__mk,name__lv,name__mg,name__yi,name__ka,name__ckb,name__eo,wikipedia__af,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ca,wikipedia__ckb,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__mg,wikipedia__min,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__thwikiquote,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__ur,wikipedia__vi,wikipedia__yi,wikipedia__zh,name__sq,wikipedia__sq,name__si,wikipedia__si,name__nds,name__eu,name__qu,name__uz,name__vo,name__oc,name__ga,name__bi,name__hak,name__rm,name__nan,name__arz,name__ug,name__yo,name__ml,name__yue,name__ht,name__wuu,name__ku,name__sk,name__cy,name__war,name__tpi,name__ceb,name__br,name__kn,wikipedia__arz,wikipedia__bi,wikipedia__br,wikipedia__ceb,wikipedia__cswikiquote,wikipedia__cy,wikipedia__enwikisource,wikipedia__eu,wikipedia__ga,wikipedia__hak,wikipedia__ht,wikipedia__kn,wikipedia__ku,wikipedia__ml,wikipedia__oc,wikipedia__qu,wikipedia__rm,wikipedia__sk,wikipedia__tpi,wikipedia__ug,wikipedia__uz,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__enwikinews,name__an,name__ast,name__bar,name__co,name__de_at,name__frp,name__fur,name__gd,name__gl,name__gsw,name__ia,name__ie,name__kg,name__lb,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pcd,name__pms,name__sc,name__scn,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__wa,name__wo,name__zu,wikipedia__lb,wikipedia__mk,original_wikiname,name__szl,name__bcl,name__my,name__az,name__vep,name__ksh,name__nah,name__mwl,wikipedia__az,wikipedia__bcl,wikipedia__gd,wikipedia__ie,wikipedia__is,wikipedia__ksh,wikipedia__mwl,wikipedia__my,wikipedia__nah,wikipedia__nds,wikipedia__nn,wikipedia__plwikiquote,wikipedia__sw,wikipedia__szl,wikipedia__trwikiquote,wikipedia__vep,identifier__MusicBrainz,identifier__discogs
Q7627022,Stuart Robert,Stuart Robert,https://upload.wikimedia.org/wikipedia/commons/5/59/Stuart_Robert_2015.jpg,male,,,,,,1970-12-11,,Robert,Stuart,,,,,,,,,,,,,,,Stuart Robert,,,,,,,,,,Stuart Robert,,,,Stuart Robert,,Stuart Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuart Robert,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7684036,Tanya Plibersek,Tanya Plibersek,https://upload.wikimedia.org/wikipedia/commons/c/ca/Tanya_Plibersek_2011_(cropped).jpg,female,,,,,,1969-12-02,,,Tanya,,,,,,,,,,,,,,,Tanya Plibersek,,,,,,,,,Tanya Plibersek,Tanya Plibersek,,Tanya Plibersek,,,,Tanya Plibersek,,,,,Tanya Plibersek,,Tanya Plibersek,,,,,,,,,,Tanya Plibersek,,,,,,,,Tanya Plibersek,,,,Tanya Plibersek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Tanya Plibersek,,,Tanya Plibersek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanya Plibersek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanya Plibersek,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16222127,Tim Watts,Tim Watts,,male,,,,,,1982-06-08,,,Tim,,,,,,,TimWattsMP,,,,,,,,Tim Watts (politician),,,,,,,,,,Tim Watts,,,,,,Tim Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Watts (politician),,,,,,,,,,,,,,,,,,,,,,,,,,
Q16216713,Tony Pasin,Tony Pasin,,male,,,,,,1977-10-01,,,Tony,,,,,,,,,,,,,,,Tony Pasin,,,,,,,,,,Tony Pasin,,,,,,Tony Pasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tony Pasin,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16197257,Tony Smith,Tony Smith,,male,,,,,,1967-03-13,,Smith,Tony,,,,,,,,,,,,,,,Tony Smith (Victorian politician),,,,,,,,,,Tony Smith,,,,,,Tony Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tony Smith (homme politique),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tony Smith (Victorian politician),,,,,,,,,,,,,,,,,,,,,,,,,,
Q7970485,Warren Snowdon,Warren Snowdon,,male,60590858,,,,,1950-03-30,,,Warren,0000 0000 6379 489X,,,,,,,,,,,,,,Warren Snowdon,,,,,,,,,,Warren Snowdon,,Warren Snowdon,,,,Warren Snowdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warren Snowdon,,,,,,,,,,,,,,,,,,,,,,,,,,
Q591604,Warren Truss,Warren Truss,https://upload.wikimedia.org/wikipedia/commons/7/7c/Warren_Truss_at_a_National_Party_candidate_campaign_launch.jpg,male,,,,,,1948-10-08,,,Warren,,,,,,,,,,,,,,,Warren Truss,,,,,,,,,Warren Truss,Warren Truss,,Warren Truss,,,,Warren Truss,,,,,Warren Truss,,Warren Truss,,,,,,,,,,Warren Truss,,,,,,,,Warren Truss,,,,Warren Truss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warren Truss,,,,,,,,Warren Truss,,,,,,,,,,,,,,,,,,,,,,,,Warren Truss,,,,,,,,Warren Truss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warren Truss,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1236571,Wayne Swan,Wayne Swan,https://upload.wikimedia.org/wikipedia/commons/b/b7/WayneSwan.jpg,male,65882688,,n2005074024,,,1954-06-30,/m/02vzl6,,Wayne,,,,,,,,,,,,,,,Wayne Swan,,,,,,,,,Wayne Swan,Wayne Swan,,Wayne Swan,,,,Wayne Swan,,,,,Wayne Swan,韦恩·斯万,Wayne Swan,,,,,,,,,,Wayne Swan,,,,,,,,Wayne Swan,,,,Wayne Swan,Wayne Swan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wayne Swan,,,,Wayne Swan,,,,Wayne Swan,,,,,,,,,,,,,,,,,,,,,,Wayne Swan,,Wayne Swan,,,,,,,,,,,,,,Wayne Swan,,,,,,韦恩·斯旺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wayne Swan,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8039514,Wyatt Roy,Wyatt Roy,,male,,,,,,1990-05-22,,,Wyatt,,,http://www.wyattroy.com.au,,,,,,,,,,,,Wyatt Roy,,,,,,,,,,Wyatt Roy,,,,,,Wyatt Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyatt Roy,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4712886,Alby Schultz,Alby Schultz,,male,,,,,,1945-05-29,,,,,,,,2015-07-14,,,,,,,,,,Alby Schultz,,,,,,,,,,Alby Schultz,,Alby Schultz,,,,Alby Schultz,,,,,Alby Schultz,,Alby Schultz,,,,,,,,,,Alby Schultz,,,,,,,,Alby Schultz,,,,Alby Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alby Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4717825,Alex Somlyay,Alex Somlyay,,male,,,,,,1946-01-18,,,Alex,,,,,,,,,,,,,,,Alex Somlyay,,,,,,,,,,Alex Somlyay,,Alex Somlyay,,,,Alex Somlyay,,,,,Alex Somlyay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Somlyay,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4864285,Barry Haase,Barry Haase,,male,,,,,,1945-11-19,,,Barry,,,,,,,,,,,,,,,Barry Haase,,,,,,,,,,Barry Haase,,Barry Haase,,,,Barry Haase,,,,,Barry Haase,,Barry Haase,,,,,,,,,,Barry Haase,,,,,,,,Barry Haase,,,,Barry Haase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barry Haase,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5180933,Craig Emerson,Craig Emerson,"https://upload.wikimedia.org/wikipedia/commons/6/60/Craig_Emerson,_Telstra_Business_Awards_2009.jpg",male,,,,,,1954-11-15,,,Craig,,,,,,,,,,,,,,,Craig Emerson,,,,,,,,,Craig Emerson,Craig Emerson,,Craig Emerson,,,,Craig Emerson,,,,,Craig Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Craig Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Craig Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3696471,Craig Thomson,Craig Thomson,https://upload.wikimedia.org/wikipedia/commons/8/8b/Craig_Thomson.jpg,male,,,,,,1964-07-31,,,Craig,,,,,,,,,,,,,,,Craig Thomson (politician),,,,,,,,,,Craig Thomson,,Craig Thomson,,Craig Thomson,,Craig Thomson,,,,,Craig Thomson,,Craig Thomson,,,,,,,,,,Craig Thomson,,,,,,,,Craig Thomson,,,,Craig Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Craig Thomson (politico),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Craig Thomson (politician),,,,,,,,,,,,,,,,,,,,,,,,,,
Q5224837,Darren Cheeseman,Darren Cheeseman,https://upload.wikimedia.org/wikipedia/commons/4/4e/Darren_Cheeseman.jpg,male,,,,,,1976-06-08,,,Darren,,,,,,,,,,,,,,,Darren Cheeseman,,,,,,,,,,Darren Cheeseman,,Darren Cheeseman,,Darren Cheeseman,,Darren Cheeseman,,,,,Darren Cheeseman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darren Cheeseman,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5226210,Daryl Melham,Daryl Melham,,male,,,,,,1954-11-26,,,Daryl,,,,,,,,,,,,,,,Daryl Melham,,,,,,,,,,Daryl Melham,,Daryl Melham,,,,Daryl Melham,,,,,Daryl Melham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daryl Melham,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5231642,David Bradbury,David Bradbury,,male,,,,,,1976-02-28,,,David,,,,,,,,,,,,,,,David Bradbury (Australian politician),,,,,,,,,,,,David Bradbury,,,,David Bradbury,,,,,David Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Bradbury (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,
Q5248341,Deborah O'Neill,Deborah O'Neill,,female,305131580,,,,,1961-06-04,,,Deborah,,,,,,,,,,,,,,,Deborah O'Neill,,,,,,,,,,,,,,,,Deborah O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deborah O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5272614,Dick Adams,Dick Adams,https://upload.wikimedia.org/wikipedia/commons/8/8d/Dick_Adams.png,male,168949425,,,,,1951-04-29,,,Dick,,,,,,,,,,,,,,,Dick Adams (politician),,,,,,,,,,Dick Adams,,Dick Adams,,,,Dick Adams,,,,,Dick Adams,,Dick Adams,,,,,,,,,,Dick Adams,,,,,,,,Dick Adams,,,,Dick Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dick Adams (politician),,,,,,,,,,,,,,,,,,,,,,,,,,
Q5534212,Geoff Lyons,Geoff Lyons,,male,,,,,,1953-04-29,,,Geoff,,,,,,,,,,,,,,,Geoff Lyons,,,,,,,,,,Geoff Lyons,,,,,,Geoff Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoff Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11701393,Greg Combet,Greg Combet,https://upload.wikimedia.org/wikipedia/commons/3/31/Greg_Combet_profile.jpg,male,,,,,,1958-04-28,,,Greg,,,,,,,,,,,,,,,Greg Combet,,,,,,,,,Greg Combet,Greg Combet,,Greg Combet,,,,Greg Combet,,,,,Greg Combet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Greg Combet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greg Combet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greg Combet,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5670053,Harry Jenkins,Harry Jenkins,,male,,,,,,1952-08-18,,,Harry,,,,,,,,,,,,,,,Harry Jenkins,,,,,,,,,,Harry Jenkins,,Harry Jenkins,,,,Harry Jenkins,,,,,Harry Jenkins,,Harry Jenkins,,,,,,,,,,Harry Jenkins,,,,,,,,Harry Jenkins,,,,Harry Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harry Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6153070,Janelle Saffin,Janelle Saffin,https://upload.wikimedia.org/wikipedia/commons/9/95/Janelle_Saffin.jpg,female,,,,,,1954-11-01,,,Janelle,,,,,,,,,,,,,,,Janelle Saffin,,,,,,,,,,Janelle Saffin,,Janelle Saffin,,,,Janelle Saffin,,,,,Janelle Saffin,,Janelle Saffin,,,,,,,,,,Janelle Saffin,,,,,,,,Janelle Saffin,,,,Janelle Saffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janelle Saffin,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6205834,Joanna Gash,Joanna Gash,,female,,,,,,1944-07-21,,,Joanna,,,,,,,JoGash,,,,,,,,Joanna Gash,,,,,,,,,,Joanna Gash,,Joanna Gash,,,,Joanna Gash,,,,,Joanna Gash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joanna Gash,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16136059,John Forrest,John Forrest,,male,,,,,,1949-08-24,,,John,,,,,,,,,,,,,,,John Forrest (Victorian politician),,,,,,,,,,,,,,,,John Forrest,,,,,John Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Forrest (Victorian politician),,,,,,,,,,,,,,,,,,,,,,,,,,
Q6249871,John Murphy,John Murphy,,male,,,,,,1950-05-31,,,John,,,,,,,,,,,,,,,John Murphy (Australian politician),,,,,,,,,,John Murphy,,John Murphy,,,,John Murphy,,,,,John Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Murphy (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,
Q6302822,Judi Moylan,Judi Moylan,,female,,,,,,1944-02-24,,,Judi,,,,,,,,,,,,,,,Judi Moylan,,,,,,,,,,Judi Moylan,,Judi Moylan,,,,Judi Moylan,,,,,Judi Moylan,,Judi Moylan,,,,,,,,,,Judi Moylan,,,,,,,,Judi Moylan,,,,Judi Moylan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judi Moylan,,,,,,,,,,,,,,,,,,,,,,,,,,
